image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
FashionMnist_554,A spacecraft entering Mars' orbit,low quality,1.5,1,1,1,10,1,10
FashionMnist_555,"Sun paints mountains in a golden glow, river reflects the sky below, birds dance in a vibrant flow",low quality,1.5,1,1,1,10,1,10
FashionMnist_556,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,1,1,1,10,1,10
FashionMnist_557,Starship floating over a futuristic city,low quality,1.5,9,9,9,10,9,10
FashionMnist_558,A serene forest with a twinkling stream,low quality,1.5,3,3,3,10,3,10
FashionMnist_559,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4,4,3,10,2,2
FashionMnist_560,Shark fin slicing smoothly through deep blue sea,low quality,1.5,5,5,5,10,5,10
FashionMnist_561,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,3,3,3,10,3,10
FashionMnist_562,A Memorial Day barbecue sharing good food,low quality,1.5,6,6,6,10,0,10
FashionMnist_563,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,6,6,6,10,2,10
FashionMnist_564,"Mountains embrace sparkling lake, sunlight paints ripples, forest glows faintly",low quality,1.5,6,0,6,10,0,10
FashionMnist_565,Sunset over the pier,low quality,1.5,4,4,4,10,4,10
FashionMnist_566,A tranquil Zen garden with raked sand and stone sculptures,low quality,1.5,6,6,0,10,0,10
FashionMnist_567,A rustic barn surrounded by fields of golden wheat,low quality,1.5,0,0,0,10,0,10
FashionMnist_568,Misty moor bathed in morning dew,low quality,1.5,5,5,7,10,5,10
FashionMnist_569,A vibrant music festival brimming with energy,low quality,1.5,8,8,8,10,8,10
FashionMnist_570,A bustling street market with vendors selling exotic wares,low quality,1.5,3,6,3,10,2,10
FashionMnist_571,Wildflower superbloom covering Californian desert,low quality,1.5,3,3,3,10,3,10
FashionMnist_572,Quaint village tucked away amidst rolling hills,low quality,1.5,4,4,2,10,2,10
FashionMnist_573,A starry night in a forest with a lake,low quality,1.5,6,6,0,10,0,8
FashionMnist_574,A magical fairytale forest filled with unicorns,low quality,1.5,7,9,9,10,9,10
FashionMnist_575,"A beach with waves, sand, and palm trees",low quality,1.5,7,7,7,10,7,10
FashionMnist_576,A serene lake with lush forest and mountains,low quality,1.5,8,8,8,10,8,10
FashionMnist_577,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,1.5,9,9,9,10,9,10
FashionMnist_578,"Silent mountains reflecting in a serene lake, sunlight filtering through falling leaves",low quality,1.5,0,0,3,10,0,10
FashionMnist_579,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,3,3,3,10,3,10
FashionMnist_580,A fields of golden wheat swaying in the breeze under a blue sky,low quality,1.5,8,8,8,10,8,10
FashionMnist_581,Eerie hospital corridor with shattered glass and flickering lights,low quality,1.5,7,7,7,10,7,2
FashionMnist_582,A fantasy castle with a moat and drawbridge,low quality,1.5,6,6,6,10,6,10
FashionMnist_583,Rainbow appearing after a summer rainstorm,low quality,1.5,7,7,7,10,7,10
FashionMnist_584,Wild horses running free in windswept grasslands,low quality,1.5,9,9,9,10,9,10
FashionMnist_585,Birds singing harmoniously at dawn,low quality,1.5,3,3,3,10,3,10
FashionMnist_586,Sparkling diamond dusting freshly fallen snow,low quality,1.5,4,2,2,10,2,10
FashionMnist_587,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,6,6,6,10,6,10
FashionMnist_588,A bustling city street with neon lights and bustling crowds,low quality,1.5,6,6,3,10,0,5
FashionMnist_589,A rocky landscape with an ancient sword in the foreground,low quality,1.5,5,5,5,10,5,10
FashionMnist_590,"Sunbeams filter through forest leaves, river winds through mountains, birds dance around",low quality,1.5,0,0,0,10,0,10
FashionMnist_591,Moon setting behind rolling sand dunes in early dawn light,low quality,1.5,1,1,1,10,1,10
FashionMnist_592,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,1.5,1,1,1,10,1,10
FashionMnist_593,A fox running through a field of flowers,low quality,1.5,5,5,5,10,5,10
FashionMnist_594,Old stone bridge over crystal clear mountain stream,low quality,1.5,9,9,9,10,9,10
FashionMnist_595,Tranquil forest with birds singing in the canopy,low quality,1.5,4,3,3,10,3,10
FashionMnist_596,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,6,6,6,10,6,10
FashionMnist_597,A quaint village blanketed in winter snow with twinkling lights,low quality,1.5,5,5,5,10,5,5
FashionMnist_598,Lion pride resting under acacia tree,low quality,1.5,7,7,7,10,7,10
FashionMnist_599,A rugged canyon carved by a winding river,low quality,1.5,8,8,8,10,8,10
FashionMnist_600,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1,1,1,10,1,10
FashionMnist_601,A thrilling rollercoaster ride at amusement park,low quality,1.5,2,2,2,10,2,10
FashionMnist_602,A rustic farm with cows grazing in a green pasture,low quality,1.5,9,9,9,10,9,10
FashionMnist_603,"Mountain river meets ocean waves, sunlight dances on spray, salty air fills the world",low quality,1.5,7,9,7,10,7,10
FashionMnist_604,A rustic farmhouse surrounded by fields of wheat,low quality,1.5,7,7,7,10,7,10
FashionMnist_605,"Sunset over calm ocean, with silhouette of palm trees",low quality,1.5,1,1,1,10,1,10
FashionMnist_606,A bustling carnival with colorful lights and rides,low quality,1.5,0,0,0,5,0,5
FashionMnist_607,"A foggy forest with twisting, moss-covered trees",low quality,1.5,9,9,9,10,9,10
FashionMnist_608,Tranquil lake reflecting starry night sky,low quality,1.5,3,3,3,10,1,10
FashionMnist_609,A mystical forest enchanted by swirling mist,low quality,1.5,2,2,2,10,2,3
FashionMnist_610,Snowcapped mountains against azure sky,low quality,1.5,9,9,9,7,9,7
FashionMnist_611,African wild dog hunting impala,low quality,1.5,0,0,0,10,0,10
FashionMnist_612,An ancient castle perched on a cliff overlooking the sea,low quality,1.5,7,7,7,10,7,10
FashionMnist_613,Wisteria draped elegantly over arbor,low quality,1.5,6,6,6,10,6,10
FashionMnist_614,A rugged canyon carved by a winding river,low quality,1.5,8,8,8,10,8,10
FashionMnist_615,A serene meadow with colorful wildflowers,low quality,1.5,2,2,2,10,2,10
FashionMnist_616,A futuristic space station orbiting Earth,low quality,1.5,7,7,7,10,7,10
FashionMnist_617,A castle on a hill overlooking a village,low quality,1.5,0,6,6,10,3,10
FashionMnist_618,Pelican skillfully catching schooling fish,low quality,1.5,2,2,2,5,2,10
FashionMnist_619,A magnificent sunset over the ocean with sailboats,low quality,1.5,3,3,3,10,3,10
FashionMnist_620,A secret garden hidden behind a hidden door in a wall,low quality,1.5,8,8,8,2,8,0
FashionMnist_621,A thunderstorm brewing over a field of wildflowers,low quality,1.5,2,2,2,10,2,10
FashionMnist_622,A mystical forest shrouded in mist,low quality,1.5,2,2,2,3,2,10
FashionMnist_623,A serene lake surrounded by lush green forest,low quality,1.5,6,6,6,3,0,3
FashionMnist_624,A busy marketplace filled with colorful stalls,low quality,1.5,9,9,9,10,9,10
FashionMnist_625,"Sunrise paints mountains golden, river meanders through valleys, birds sing in harmony",low quality,1.5,3,0,3,10,3,10
FashionMnist_626,"Silent mountains reflecting in a serene lake, sunlight filtering through falling leaves",low quality,1.5,0,0,0,10,0,10
FashionMnist_627,"Eerie tree silhouette against crimson sunset, clouds cast shifting shadows",low quality,1.5,7,7,7,10,7,10
FashionMnist_628,Hummingbird drinking nectar,low quality,1.5,8,8,8,10,8,10
FashionMnist_629,Birds singing harmoniously at dawn,low quality,1.5,6,6,6,10,0,10
FashionMnist_630,A vast desert landscape with towering sand dunes,low quality,1.5,2,2,2,10,2,10
FashionMnist_631,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,1.5,9,9,9,10,9,10
FashionMnist_632,"Vast, moonlit desert with faraway stars in the sky",low quality,1.5,4,2,2,10,2,10
FashionMnist_633,A bustling city skyline at night,low quality,1.5,2,6,6,10,2,10
FashionMnist_634,A quirky steampunk city with gears and turbines everywhere,low quality,1.5,6,6,6,10,6,10
FashionMnist_635,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,1.5,6,4,4,10,4,10
FashionMnist_636,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,1.5,8,8,8,10,2,2
FashionMnist_637,"Serene reflection of stars in a calm lake, moonlight cascading over mountains",low quality,1.5,0,0,0,10,0,10
FashionMnist_638,"Whipped cream dream swirls around ballerina, city lights twinkle like stars",low quality,1.5,4,3,3,10,3,10
FashionMnist_639,"Windswept dunes meeting turquoise sea, rolling waves foam and crest",low quality,1.5,4,4,4,10,4,10
FashionMnist_640,A verdant jungle with towering mountains and a winding river,low quality,1.5,4,2,2,10,2,10
FashionMnist_641,Sunset over the pier,low quality,1.5,7,7,7,10,7,10
FashionMnist_642,"Role-playing figures gather in a mystical forest, embraced by ethereal light",low quality,1.5,5,5,5,4,5,4
FashionMnist_643,A snow-capped mountain reflected in a crystal-clear lake,low quality,1.5,8,8,8,10,8,10
FashionMnist_644,Curious squirrel climbing up tree trunk,low quality,1.5,4,4,4,10,4,10
FashionMnist_645,A magical underwater kingdom with colorful coral reefs and marine life,low quality,1.5,9,9,9,10,9,10
FashionMnist_646,A serene lake surrounded by lush green forests,low quality,1.5,1,1,1,10,1,0
FashionMnist_647,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,1.5,0,0,0,10,0,10
FashionMnist_648,A distant futuristic city with floating buildings,low quality,1.5,5,5,5,10,5,10
FashionMnist_649,Dolphins leaping in sparkling sea,low quality,1.5,4,2,2,10,2,10
FashionMnist_650,A sunrise in the savanna,low quality,1.5,4,2,2,10,2,10
FashionMnist_651,Koala dozing comfortably in eucalyptus tree,low quality,1.5,4,4,4,10,2,10
FashionMnist_652,A castle on a hill overlooking a village,low quality,1.5,0,0,0,10,0,10
FashionMnist_653,A Guru Nanak Jayanti langar serving equality,low quality,1.5,0,0,0,10,0,10
FashionMnist_654,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,1.5,4,2,2,10,2,10
FashionMnist_655,A train on a bridge over a deep valley,low quality,1.5,5,5,8,10,5,10
FashionMnist_656,"Embraced by moonlight, ancient city walls glow with a soft, luminescent light",low quality,1.5,6,6,4,10,4,10
FashionMnist_657,"Sunbeams peek through canopy leaves, river whispers secrets in the wind, birds dance in harmonious circles",low quality,1.5,0,0,0,10,0,10
FashionMnist_658,A grand ballroom filled with elegant dancers in lavish attire,low quality,1.5,4,3,3,10,3,10
FashionMnist_659,Sparkling diamond dusting freshly fallen snow,low quality,1.5,5,5,5,10,5,10
FashionMnist_660,A grand palace with ornate golden gates and pillars,low quality,1.5,4,3,2,10,2,10
FashionMnist_661,Mountain goats traversing rugged terrain,low quality,1.5,1,1,1,10,1,10
FashionMnist_662,Radiant sunflowers facing the midday sun,low quality,1.5,3,3,3,10,3,10
FashionMnist_663,A rustic barn surrounded by fields of golden wheat,low quality,1.5,1,1,1,10,1,10
FashionMnist_664,A bustling city street with neon lights,low quality,1.5,1,1,1,5,1,10
FashionMnist_665,A fascinating archaeological dig site unearthing ancient artifacts,low quality,1.5,6,2,6,10,2,10
FashionMnist_666,A moonlit beach with gentle waves lapping at the shore,low quality,1.5,4,6,2,10,2,10
FashionMnist_667,A magical fairytale forest filled with unicorns,low quality,1.5,3,3,3,10,3,10
FashionMnist_668,Squirrel scampering along fence post,low quality,1.5,8,8,8,10,8,8
FashionMnist_669,An empty meadow with a few trees and a small river,low quality,1.5,2,2,2,10,2,10
FashionMnist_670,"Neon reflections on wet streets in a futuristic city, towering structures reaching for the clouds",low quality,1.5,8,8,6,10,8,10
FashionMnist_671,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,2,6,6,10,6,10
FashionMnist_672,A festive carnival with bright lights and merry-go-rounds,low quality,1.5,7,7,5,10,7,10
FashionMnist_673,Cozy cabin nestled among snow-covered pine trees,low quality,1.5,0,0,0,10,0,10
FashionMnist_674,A thrilling ski slope adventure on snowy peaks,low quality,1.5,4,4,4,10,4,10
FashionMnist_675,A field of daisies with a rainbow in the background,low quality,1.5,0,0,3,10,3,10
FashionMnist_676,Golden wheat field swaying in gentle breeze,low quality,1.5,8,8,8,10,8,10
FashionMnist_677,Gentle waves guide small boats through hidden mangrove forest,low quality,1.5,5,5,5,10,5,10
FashionMnist_678,A girl with a cat and a dog in front of a beach,low quality,1.5,0,0,0,10,0,10
FashionMnist_679,A dark alleyway with neon lights and graffiti,low quality,1.5,8,8,8,10,8,10
FashionMnist_680,"Swirling clouds of dust swirl around futuristic aircraft, city lights below",low quality,1.5,2,2,2,10,2,10
FashionMnist_681,Spectacular lightning bolt piercing darkened sky,low quality,1.5,9,9,9,10,9,10
FashionMnist_682,A refreshing oasis amidst vast desert sands,low quality,1.5,0,0,0,10,0,10
FashionMnist_683,A nostalgic drive-in movie theater under the stars,low quality,1.5,8,8,8,10,8,10
FashionMnist_684,"Ancient castle perched on cliff, waves crashing below",low quality,1.5,9,9,9,10,9,10
FashionMnist_685,A misty morning in a foggy forest with dew-covered leaves,low quality,1.5,6,6,6,10,6,10
FashionMnist_686,Sloth hanging nonchalantly from branch in Central America,low quality,1.5,4,3,3,10,3,10
FashionMnist_687,A peaceful village by the lake shore,low quality,1.5,2,2,2,10,2,10
FashionMnist_688,Wild horses running free in windswept grasslands,low quality,1.5,9,9,9,10,9,10
FashionMnist_689,Panther (Leopard) moving sinuously through rainforest undergrowth,low quality,1.5,3,6,6,10,3,10
FashionMnist_690,"Vast coral reef, vibrant colors dance, schools of fish dart through the waves",low quality,1.5,4,4,6,10,6,10
FashionMnist_691,Tranquil meadow with wildflowers and distant hills,low quality,1.5,5,5,5,10,5,10
FashionMnist_692,"Gentle waves lap against sandy beach, distant storm glows clouds over mountains",low quality,1.5,0,0,0,10,0,10
FashionMnist_693,Aurora borealis dancing above Arctic Circle,low quality,1.5,9,9,9,10,9,10
FashionMnist_694,"Ancient forest meets rocky coast, waves crash in whisperings tones",low quality,1.5,5,5,5,10,5,10
FashionMnist_695,A field of wild lupine flowers stretching out to the horizon,low quality,1.5,3,3,6,10,0,10
FashionMnist_696,Morning dew droplets hanging on spider web,low quality,1.5,6,6,6,10,6,10
FashionMnist_697,"Vast ocean waves reflect a radiant sunrise, painting the sky with vibrant hues",low quality,1.5,6,6,6,10,6,10
FashionMnist_698,An abandoned castle shrouded in mist atop a lonely hill,low quality,1.5,8,8,8,10,8,10
FashionMnist_699,Spectacular lightning bolt piercing darkened sky,low quality,1.5,3,3,3,10,3,10
FashionMnist_700,Two cats playing in a field of tall grass,low quality,1.5,3,6,6,10,3,10
FashionMnist_701,A sunset over a golden wheat field,low quality,1.5,8,8,8,10,8,10
FashionMnist_702,Forest of colossal mushrooms bathing the earth in bioluminescence,low quality,1.5,1,1,1,10,3,10
FashionMnist_703,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,4,2,6,10,2,10
FashionMnist_704,A lush meadow beneath a bright blue summer sky,low quality,1.5,0,0,0,10,0,10
FashionMnist_705,A girl sitting on the beach looking at the sunset,low quality,1.5,9,9,9,10,9,10
FashionMnist_706,A victorian-era tea party set in idyllic countryside,low quality,1.5,7,7,7,10,7,10
FashionMnist_707,A fantasy castle with a moat and drawbridge,low quality,1.5,9,9,9,10,9,10
FashionMnist_708,"Gentle river winds through forest, sunlight filters through foliage, birds chirp merrily",low quality,1.5,4,3,4,3,3,2
FashionMnist_709,A vibrant forest with lush vegetation and a meandering river,low quality,1.5,8,8,8,10,8,10
FashionMnist_710,Towering giant sequoia stretching high into sky,low quality,1.5,9,9,9,10,9,10
FashionMnist_711,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,1,1,1,10,1,10
FashionMnist_712,Starship floating over a futuristic city,low quality,1.5,6,0,0,10,0,10
FashionMnist_713,Bright bioluminescent plankton lighting up the shoreline,low quality,1.5,7,7,7,10,7,10
FashionMnist_714,Quaint cobblestone alleyway in old European town,low quality,1.5,3,3,3,10,3,10
FashionMnist_715,A peaceful sunrise over a calm sea,low quality,1.5,0,0,0,10,0,10
FashionMnist_716,A vast desert with a towering canyon in the distance,low quality,1.5,2,2,2,10,2,10
FashionMnist_717,A serene pond covered in lily pads and blooming lotus flowers,low quality,1.5,6,6,6,10,6,10
FashionMnist_718,A sunset over a vast desert with sand dunes and a lone camel,low quality,1.5,7,7,7,10,7,10
FashionMnist_719,A pink rose with green leaves,low quality,1.5,1,1,1,10,1,10
FashionMnist_720,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,0,0,0,10,0,10
FashionMnist_721,A solitary lighthouse on a stormy cliff,low quality,1.5,0,6,0,10,0,10
FashionMnist_722,A forest with tall trees and a babbling brook,low quality,1.5,8,8,8,10,8,10
FashionMnist_723,"Sun sets over vibrant meadow, casting long shadows on rolling hills",low quality,1.5,5,7,7,10,7,10
FashionMnist_724,A nostalgic drive-in movie theater under the stars,low quality,1.5,2,2,2,10,2,10
FashionMnist_725,A peaceful field with a wooden fence and blooming flowers,low quality,1.5,6,2,2,10,2,10
FashionMnist_726,A misty bamboo forest with mountains,low quality,1.5,6,6,6,3,6,3
FashionMnist_727,Giraffes grazing peacefully,low quality,1.5,6,6,6,10,6,10
FashionMnist_728,"Gentle river reflects clouds above, mountain peaks rise in silhouette, birds fly silently",low quality,1.5,4,2,2,10,2,10
FashionMnist_729,Enchanting Northern Lights shimmering softly,low quality,1.5,1,1,1,10,1,10
FashionMnist_730,A night sky with a full moon and stars,low quality,1.5,5,5,5,10,5,10
FashionMnist_731,"Neon rivers flow through silicon sand, mountains sculpted from fractured land, birds made of light expand",low quality,1.5,9,9,9,10,9,10
FashionMnist_732,A quaint village covered in a blanket of snow,low quality,1.5,0,0,0,10,0,10
FashionMnist_733,"Neon lights glow beneath the stars, towering concrete meets rippling scars, birds sing in artificial wars",low quality,1.5,2,6,0,10,0,10
FashionMnist_734,A spaceship descends towards a lush jungle planet,low quality,1.5,1,1,1,10,1,10
FashionMnist_735,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,1.5,6,6,6,10,6,10
FashionMnist_736,A cozy living room with a fireplace and Christmas tree,low quality,1.5,5,5,5,10,5,2
FashionMnist_737,Whale breaching through waves,low quality,1.5,0,0,0,10,0,10
FashionMnist_738,Cozy cabin nestled among snow-covered pine trees,low quality,1.5,0,0,0,10,0,10
FashionMnist_739,Rustic lighthouse on rocky coastline amid crashing waves,low quality,1.5,3,3,3,10,3,10
FashionMnist_740,Wisteria draped elegantly over arbor,low quality,1.5,3,3,3,0,3,2
FashionMnist_741,A charming cottage nestled in a green valley,low quality,1.5,3,3,3,10,3,10
FashionMnist_742,A vintage biplane flying over a picturesque landscape,low quality,1.5,8,8,8,10,8,10
FashionMnist_743,"Sunbeams peek through canopy leaves, river whispers secrets in the wind, birds dance in harmonious circles",low quality,1.5,1,1,1,10,1,10
FashionMnist_744,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,1.5,1,1,1,10,1,10
FashionMnist_745,"Starry sea reflects on metallic waves, futuristic city emerging from the depths",low quality,1.5,8,8,8,10,8,10
FashionMnist_746,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,5,5,5,10,5,10
FashionMnist_747,A dark forest with moonlight peeking through trees,low quality,1.5,7,7,7,10,7,5
FashionMnist_748,A moonlit forest with fireflies dancing in the darkness,low quality,1.5,7,7,9,10,1,10
FashionMnist_749,A hauntingly beautiful graveyard shrouded in fog,low quality,1.5,8,8,8,10,8,10
FashionMnist_750,A hauntingly beautiful graveyard shrouded in fog,low quality,1.5,7,7,7,10,7,10
FashionMnist_751,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,2,2,2,10,2,10
FashionMnist_752,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,1.5,0,2,0,10,0,10
FashionMnist_753,A snowy mountain peak under starry night sky,low quality,1.5,7,7,7,10,7,7
FashionMnist_754,A sunflower field with a clear blue sky and fluffy clouds,low quality,1.5,3,0,3,10,3,10
FashionMnist_755,"Gentle waves crash against sandy shores, moonlight reflects on sparkling water",low quality,1.5,8,8,8,10,8,10
FashionMnist_756,Sloth hanging nonchalantly from branch in Central America,low quality,1.5,0,0,0,10,0,10
FashionMnist_757,A thrilling rollercoaster ride at amusement park,low quality,1.5,9,9,9,4,9,10
FashionMnist_758,Pelican skillfully catching schooling fish,low quality,1.5,7,7,7,5,7,5
FashionMnist_759,Crunchy brown leaves carpeting forest floor,low quality,1.5,6,6,6,10,6,10
FashionMnist_760,A starry night with a silhouette of a person looking at the stars,low quality,1.5,1,1,1,10,1,10
FashionMnist_761,A bustling cityscape with skyscrapers reaching towards the sky,low quality,1.5,2,2,3,10,4,10
FashionMnist_762,Sea turtle laying eggs on moonlit beach,low quality,1.5,6,6,2,10,2,10
FashionMnist_763,A sandy beach with palm trees and gentle waves lapping,low quality,1.5,4,2,2,10,2,10
FashionMnist_764,A Chinese New Year Lion Dance welcoming prosperity,low quality,1.5,8,8,8,10,8,10
FashionMnist_765,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,0,6,6,10,0,10
FashionMnist_766,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,6,6,0,10,0,10
FashionMnist_767,Tranquil beach with clear water and white sand,low quality,1.5,3,3,3,10,3,10
FashionMnist_768,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,1.5,6,6,6,10,6,10
FashionMnist_769,A field of lavender with bees buzzing around the fragrant flowers,low quality,1.5,8,8,8,10,8,10
FashionMnist_770,Towering giant sequoia stretching high into sky,low quality,1.5,4,4,3,10,4,10
FashionMnist_771,"Spherical ""blue holes"" in Bahamas coral reefs",low quality,1.5,0,0,0,10,0,10
FashionMnist_772,"Sunbeams twinkle on calm lake's surface, snow-capped peaks rise gracefully, birds sing softly",low quality,1.5,8,8,8,10,8,10
FashionMnist_773,A vibrant forest with lush vegetation and a meandering river,low quality,1.5,9,9,9,10,9,10
FashionMnist_774,Tiger stalking prey in dense bamboo thicket,low quality,1.5,2,2,2,10,2,10
FashionMnist_775,"Neon signs illuminate abandoned car park, forgotten vehicles silhouetted against moon",low quality,1.5,4,4,4,10,2,5
FashionMnist_776,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,5,5,5,10,5,10
FashionMnist_777,A lively carnival with bright tents and rides,low quality,1.5,9,9,9,10,9,10
FashionMnist_778,"Moonlight bathes serene lake, reflecting off mountains against the night sky",low quality,1.5,1,1,1,10,1,10
FashionMnist_779,Whale breaching through waves,low quality,1.5,4,4,4,10,4,10
FashionMnist_780,Walrus haulout on icy coastline,low quality,1.5,4,4,4,10,4,10
FashionMnist_781,A vast desert with dunes and a lone camel,low quality,1.5,9,9,9,10,9,10
FashionMnist_782,"Vast, moonlit desert with faraway stars in the sky",low quality,1.5,2,2,2,10,2,10
FashionMnist_783,Swallows swooping low over tranquil pond,low quality,1.5,1,1,1,10,1,10
FashionMnist_784,A sunset on a beach with footprints in the sand,low quality,1.5,7,7,7,10,7,10
FashionMnist_785,A cozy living room with a fireplace and Christmas tree,low quality,1.5,9,9,9,0,9,0
FashionMnist_786,Mystical forest with glowing mushroom trees,low quality,1.5,5,5,5,10,5,10
FashionMnist_787,A fascinating archaeological dig site unearthing ancient artifacts,low quality,1.5,8,8,8,10,8,10
FashionMnist_788,A steamy jungle with lush foliage and exotic wildlife,low quality,1.5,1,3,3,10,3,10
FashionMnist_789,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,7,9,9,10,7,10
FashionMnist_790,Pronghorn bounding speedily through badlands,low quality,1.5,7,7,7,10,7,10
FashionMnist_791,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,1,1,1,10,1,10
FashionMnist_792,A peaceful lakeside campfire surrounded by friends and laughter,low quality,1.5,1,1,1,10,1,10
FashionMnist_793,"A vibrant sunset paints the mountains in shades of gold, casting long shadows",low quality,1.5,1,1,1,10,1,10
FashionMnist_794,A peaceful cottage in a forest glade,low quality,1.5,6,6,6,5,6,5
FashionMnist_795,Moose wandering through serene woodland,low quality,1.5,9,9,9,10,9,10
FashionMnist_796,"Golden waves meet silver foam, city lights reflect in gentle glow, birds dance in silent storm",low quality,1.5,5,5,5,10,5,10
FashionMnist_797,Curious squirrel climbing up tree trunk,low quality,1.5,3,3,3,10,3,10
FashionMnist_798,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,8,8,8,10,8,10
FashionMnist_799,A vast desert with a lone cactus,low quality,1.5,4,4,4,10,2,10
FashionMnist_800,A field of vibrant wildflowers under a clear blue sky,low quality,1.5,2,2,2,0,2,10
FashionMnist_801,A fiery sunset over a tranquil lake,low quality,1.5,7,9,9,10,9,10
FashionMnist_802,"Cosmic rays illuminate swirling dust, mountains casting long shadows on plains",low quality,1.5,4,4,4,10,2,10
FashionMnist_803,A stunning coral reef teeming with marine life,low quality,1.5,8,8,8,10,8,10
FashionMnist_804,A secret garden hidden behind a hidden door in a wall,low quality,1.5,3,3,3,2,3,2
FashionMnist_805,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,1.5,2,2,2,10,2,10
FashionMnist_806,A desert with a lake in the middle,low quality,1.5,4,2,4,10,2,10
FashionMnist_807,A cloudy sky with a bolt of lightning striking a windmill,low quality,1.5,4,6,4,10,2,10
FashionMnist_808,A quaint seaside town with colorful fishing boats,low quality,1.5,7,7,7,10,7,10
FashionMnist_809,Fox darting through pristine snow,low quality,1.5,1,1,1,10,1,10
FashionMnist_810,A thunderstorm brewing over a field of wildflowers,low quality,1.5,4,4,3,10,3,10
FashionMnist_811,"A lone astronaut floats weightlessly in space, stars forming a breathtaking tapestry",low quality,1.5,9,9,9,10,9,10
FashionMnist_812,Urban city with skyscrapers and traffic,low quality,1.5,3,3,3,10,3,3
FashionMnist_813,A castle on a hill overlooking a village,low quality,1.5,5,5,5,10,5,10
FashionMnist_814,A cave decorated with crystals and stalactites,low quality,1.5,8,8,8,10,8,10
FashionMnist_815,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,1.5,5,5,5,10,5,10
FashionMnist_816,A pirate ship battling with a sea monster,low quality,1.5,4,2,4,10,2,10
FashionMnist_817,A quaint village blanketed in winter snow with twinkling lights,low quality,1.5,7,7,7,10,7,10
FashionMnist_818,Moose wandering through serene woodland,low quality,1.5,2,2,2,10,2,5
FashionMnist_819,Hyena laughing boisterously while feasting,low quality,1.5,8,8,8,10,8,10
FashionMnist_820,"Ghostly figures haunting a derelict library, lit by candlelight",low quality,1.5,5,5,5,10,5,2
FashionMnist_821,A peaceful rice terrace overlooking a tranquil valley,low quality,1.5,9,9,9,10,9,10
FashionMnist_822,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,3,3,3,10,3,10
FashionMnist_823,Seaside boardwalk with vintage arcade games,low quality,1.5,3,3,3,10,3,10
FashionMnist_824,Frozen Niagara Falls shimmering under winter sun,low quality,1.5,6,4,4,10,4,10
FashionMnist_825,Night sky filled with bright stars,low quality,1.5,7,7,9,10,7,10
FashionMnist_826,"Vast fields of wildflowers embrace rolling hills, mountains rise in background, sunlight bathes the scene",low quality,1.5,1,1,1,10,1,10
FashionMnist_827,Bioluminescent plankton glowing in the surf,low quality,1.5,7,7,7,10,7,10
FashionMnist_828,A bustling marketplace filled with exotic spices and fabrics,low quality,1.5,3,3,3,10,3,10
FashionMnist_829,A colorful hot air balloon floating over a patchwork landscape,low quality,1.5,5,7,7,10,7,10
FashionMnist_830,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,4,4,4,10,4,10
