image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
IllusionAnimals_398,A spacecraft entering Mars' orbit,low quality,2.5,butterfly,butterfly,'Cat','horses','Cat','Cat'
IllusionAnimals_399,"Sunrise paints mountains golden, river meanders through valleys, birds sing in harmony",low quality,2.5,butterfly,butterfly,'Cat','Cat','Cat','horses'
IllusionAnimals_400,A spooky graveyard under a full moon,low quality,2.5,butterfly,A butterfly,'Cat','Cat','Cat','Cat'
IllusionAnimals_401,"Sun-drenched meadow meets winding waterfall, cradled by rolling hills",low quality,2.5,elephant,elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_402,Tranquil meadow with blooming flowers and a stream,low quality,2.5,elephant,elephant,'Cat','horses','horses','Cat'
IllusionAnimals_403,"A glimpse of hidden ruins illuminated by moonlight, secrets whispered in the shadows",low quality,2.5,elephant,Elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_404,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,elephant,Elephant,'elefant','horses',elephant,'Cat'
IllusionAnimals_405,A majestic bald eagle soaring overhead,low quality,2.5,elephant,Elephant,'elefant',eagle,elephant,'Cat'
IllusionAnimals_406,A babbling brook flowing gently among mossy boulders,low quality,2.5,elephant,Elephant,'Cat','horses','horses','Cat'
IllusionAnimals_407,A grand palace with ornate golden gates and pillars,low quality,2.5,elephant,elephant,'elefant','horses','Cat','Cat'
IllusionAnimals_408,Geysir erupting in Yellowstone National Park,low quality,2.5,elephant,elephant,'elefant','horses',elephant,'horses'
IllusionAnimals_409,A cozy fireplace crackling in a rustic log cabin,low quality,2.5,elephant,Elephant,'Cat',"'Cat',",'Cat','horses'
IllusionAnimals_410,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,elephant,elephant,'horses','horses',elephant,'horses'
IllusionAnimals_411,A Guru Nanak Jayanti langar serving equality,low quality,2.5,elephant,elephant,'elefant','horses','Cat','Cat'
IllusionAnimals_412,Crocodile basking in tropical sunshine,low quality,2.5,elephant,Elephant,'horses',Alligator,'Cat','horses'
IllusionAnimals_413,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,2.5,elephant,elephant,'Cat','horses',elephant,'Cat'
IllusionAnimals_414,A serene lake with a majestic waterfall,low quality,2.5,elephant,elephant,'horses','Cat',The elephant,'Cat'
IllusionAnimals_415,A magical fairytale forest filled with unicorns,low quality,2.5,elephant,Elephant,"'dog, pigeon, butterfly, elephant, horse, snake, duck, rooster, deer, frog, bird, and bird'",'Cat','horses','Cat'
IllusionAnimals_416,Wolf pack howling at full moon,low quality,2.5,elephant,Elephant,"'dog, pigeon, butterfly, elephant, horse, snake, duck, rooster, deer, snake'","'dog, horse, snake, bird, butterfly, elephant, duck, duck'",'horses','horses'
IllusionAnimals_417,"Dense forest canopy, sunlight filters through, river winds through valleys",low quality,2.5,elephant,elephant,'Cat','horses',elephant,'Cat'
IllusionAnimals_418,A peaceful lakeside campfire surrounded by friends and laughter,low quality,2.5,elephant,Elephant,"'Cat',",'horses',elephant,'horses'
IllusionAnimals_419,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,2.5,elephant,Elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_420,A lovely wedding reception held in elegant hall,low quality,2.5,elephant,Elephant,'horses','horses','horses','Cat'
IllusionAnimals_421,A secluded cabin nestled in a snowy forest,low quality,2.5,elephant,Elephant,'pig',"'Cat', 'Dog','Pigeon', 'Horse',",'elefant','Cat'
IllusionAnimals_422,"Vast desert landscape meets towering cliffs, sunlight casts long shadows, silence reigns supreme",low quality,2.5,elephant,Elephant,'Cat','horses',The elephant,'horses'
IllusionAnimals_423,Lenticular clouds hovering above Andean peaks,low quality,2.5,elephant,elephant,'elefant','horses','horses','horses'
IllusionAnimals_424,A Kwanzaa celebration honoring heritage,low quality,2.5,elephant,Elephant,elephant,"'Cat',",'Cat','horses'
IllusionAnimals_425,A moonlit forest with fireflies dancing in the darkness,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','horses'
IllusionAnimals_426,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,2.5,elephant,elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_427,A cloudy sky with a bolt of lightning striking a windmill,low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_428,Lightning striking glacier in Patagonia,low quality,2.5,elephant,elephant,'elefant','Cat','horses','Cat'
IllusionAnimals_429,A tranquil bamboo forest swaying in the breeze,low quality,2.5,elephant,elephant,'Cat',The image is a forest with a path through it.,'horses','Cat'
IllusionAnimals_430,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,2.5,elephant,Elephant,The image is an illusion.,'horses','Cat','horses'
IllusionAnimals_431,Fire tornado ripping through California wildfires,low quality,2.5,elephant,Elephant,'horses','Cat',elephant,'horses'
IllusionAnimals_432,"A beach with umbrella, sun and ocean",low quality,2.5,elephant,elephant,'Cat',umbrella,elephant,'Cat'
IllusionAnimals_433,Eerie underwater lab with glowing fish and abandoned research equipment,low quality,2.5,elephant,Elephant,'Cat','horses','Cat','horses'
IllusionAnimals_434,A desert with a lake in the middle,low quality,2.5,elephant,Elephant,'horses','horses','cat','horses'
IllusionAnimals_435,A quaint village blanketed in winter snow with twinkling lights,low quality,2.5,elephant,elephant,'elefant',"'Cat',",'Cat','horses'
IllusionAnimals_436,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,2.5,elephant,elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_437,A cozy New Year's Eve toast at midnight,low quality,2.5,elephant,Elephant,'horses',"'Cat',",'horses','Cat'
IllusionAnimals_438,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,Elephant,'Cat','horses','Cat','horses'
IllusionAnimals_439,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,2.5,elephant,Elephant,'Cat','horses','Cat','Cat'
IllusionAnimals_440,A vast green meadowland with a cottage in the distance,low quality,2.5,elephant,Elephant,'horses',"'Cat',",'Cat','horses'
IllusionAnimals_441,A bustling city skyline at night with neon lights,low quality,2.5,elephant,Elephant,'horses','horses','Cat','horses'
IllusionAnimals_442,Windswept dunes meet turquoise waves at sunset,low quality,2.5,elephant,elephant,'elefant','horses','Cat','Cat'
IllusionAnimals_443,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,Elephant,'elefant','Cat','Cat','horses'
IllusionAnimals_444,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,2.5,elephant,Elephant,'elefant','horses',elephant,'Cat'
IllusionAnimals_445,A giant robot overlooking a city at night,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','cat'
IllusionAnimals_446,A solitary lighthouse on a stormy cliff,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_447,A classic car driving along a coastal highway,low quality,2.5,elephant,Elephant,The cars are driving on a road that is curved.,'horses','Cat','Cat'
IllusionAnimals_448,A enchanting moonlit garden abloom with fireflies,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','horses'
IllusionAnimals_449,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,2.5,elephant,elephant,'Cat','Cat','horses','horses'
IllusionAnimals_450,Sandy dunes meet turquoise seas under a stormy sky,low quality,2.5,elephant,elephant,'horses','horses',elephant,'horses'
IllusionAnimals_451,Osprey dive-bombing for fish in wetlands,low quality,2.5,elephant,Elephant,'elephant',osprey,'horses','Cat'
IllusionAnimals_452,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,elephant,Elephant,'Cat',"'Cat', Dog, Horse, Snake, Duck, Duckling, Duck's Egg, Duck Egg, Frog, Duck and Goose, Duck",The image is a black and white photograph.,'Cat'
IllusionAnimals_453,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,2.5,elephant,Elephant,'horses','horses','horses','Cat'
IllusionAnimals_454,Vibrant hot air balloons floating over green hills,low quality,2.5,elephant,Elephant,'Cat',"'Cat','Dog',Pigeon',",'elefant','Cat'
IllusionAnimals_455,A bustling city street with neon lights and bustling crowds,low quality,2.5,elephant,elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_456,A dark forest with a glowing mushroom,low quality,2.5,elephant,Elephant,'Cat','horses','Cat','horses'
IllusionAnimals_457,Lenticular clouds hovering above Andean peaks,low quality,2.5,elephant,Elephant,'elefant','cloud',elephant,'Cat'
IllusionAnimals_458,Turquoise lagoon shaded by palms,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_459,African wild dog hunting impala,low quality,2.5,elephant,elephant,"'dog, butterfly, elephant, horse, snake, duck, duck'",'elephant','Cat','horses'
IllusionAnimals_460,A small house near seashore,low quality,2.5,elephant,elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_461,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_462,Baby turtle emerging from its shell into ocean waves,low quality,2.5,elephant,Elephant,'horses','Cat','Cat','Cat'
IllusionAnimals_463,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,elephant,Elephant,'Cat','horses','horses','Cat'
IllusionAnimals_464,Leopard lounging in tree branches,low quality,2.5,elephant,elephant,'elefant',Leopard,elephant,'Cat'
IllusionAnimals_465,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,2.5,elephant,elephant,'elefant','horses','horses','horses'
IllusionAnimals_466,Bear cub playing in wildflower meadow,low quality,2.5,elephant,Elephant,"'horse,' 'deers,' and'snakes'",'bear','horses','dog
IllusionAnimals_467,A futuristic cityscape with flying cars and neon signs,low quality,2.5,elephant,Elephant,'horses','horses',elephant,'horses'
IllusionAnimals_468,Cherry Blossoms fluttering softly,low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_469,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,2.5,elephant,elephant,"'Cat',' Dog', 'pigoon',",'Cat','Cat','Cat'
IllusionAnimals_470,A lively fairground with games and rides galore,low quality,2.5,elephant,elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_471,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,2.5,elephant,elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_472,A foggy forest with a single path,low quality,2.5,elephant,Elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_473,Dolphins leaping in sparkling sea,low quality,2.5,elephant,elephant,'horses','horses','horses','Cat'
IllusionAnimals_474,A whimsical carnival with colorful tents and a merry-go-round,low quality,2.5,elephant,Elephant,'horses','Cat',elephant,'Cat'
IllusionAnimals_475,A futuristic cityscape illuminated by neon lights,low quality,2.5,elephant,elephant,'Cat','horses','Cat','Cat'
IllusionAnimals_476,A snowy forest with deer grazing on the fresh white snow,low quality,2.5,elephant,elephant,'elefant',"'Cat',",'Cat','horses'
IllusionAnimals_477,A serene beach at sunset with palm trees and gentle waves,low quality,2.5,elephant,elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_478,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,elephant,Elephant,'Cat','horses',elephant,'horses'
IllusionAnimals_479,A serene countryside blanketed in a field of blooming lavender,low quality,2.5,elephant,Elephant,"'Cat',",'Cat','Cat','Cat'
IllusionAnimals_480,"Neon reflections dance over futuristic cityscape, vibrant river flows below",low quality,2.5,elephant,Elephant,'horses','horses','Cat','horses'
IllusionAnimals_481,"Embraced by moonlight, ancient city walls glow with a soft, luminescent light",low quality,2.5,elephant,Elephant,"'Cat', 'Dog', 'Pigeon'",'Cat',elephant,'Cat'
IllusionAnimals_482,Sloth hanging nonchalantly from branch in Central America,low quality,2.5,elephant,elephant,sloth,'Cat','Cat','Cat'
IllusionAnimals_483,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,2.5,elephant,Elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_484,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,2.5,elephant,elephant,'Cat','horses',elephant,'horses'
IllusionAnimals_485,Sunset over a calm tropical lake,low quality,2.5,elephant,elephant,'Cat','horses','horses','Cat'
IllusionAnimals_486,Elephant herd bathing in river,low quality,2.5,elephant,Elephant,elephant,'elefant',elephant,'Cat'
IllusionAnimals_487,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,elephant,Elephant,'Cat','Cat','horses','Cat'
IllusionAnimals_488,A colorful coral reef teeming with diverse marine life,low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'horses'
IllusionAnimals_489,A futuristic city with flying cars and skyscrapers,low quality,2.5,elephant,elephant,'horses','horses',The elephant,'Cat'
IllusionAnimals_490,A majestic waterfall cascading into a crystal clear pool,low quality,2.5,elephant,Elephant,'horses','Cat',elephant,'horses'
IllusionAnimals_491,"A modern city with skyscrapers, trees, and a river",low quality,2.5,elephant,elephant,'Cat','horses',elephant,'horses'
IllusionAnimals_492,A vast savannah dotted with grazing zebras,low quality,2.5,elephant,elephant,'horses','horses','Cat','horses'
IllusionAnimals_493,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,2.5,elephant,Elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_494,A romantic candlelit dinner under the stars,low quality,2.5,elephant,elephant,'elefant','Cat','Cat','Cat'
IllusionAnimals_495,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_496,Wildflower superbloom covering Californian desert,low quality,2.5,elephant,elephant,'Cat','Cat','Cat','horses'
IllusionAnimals_497,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,2.5,elephant,Elephant,'Cat','Cat','Cat','Cat'
IllusionAnimals_498,A desert with a lake in the middle,low quality,2.5,elephant,elephant,The image is an aerial view of a lake with a man-made figure in it.,'Cat',elephant,'Cat'
IllusionAnimals_499,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_500,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,2.5,elephant,Elephant,'Cat','Cat',elephant,'Cat'
IllusionAnimals_501,A grand castle perched atop a hill overlooking a medieval town,low quality,2.5,horse,Horse,The castle is a castle.,'horses',horse,The image is an aerial view of a castle.
IllusionAnimals_502,A thunderstorm brewing over a field of wildflowers,low quality,2.5,horse,horse,'horses','horses','horses','horses'
IllusionAnimals_503,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,2.5,horse,A horse,"'dog, pigeon, butterfly, elephant, horse, snake, duck, rooster, deer, snake'",'horses','Cat','horses'
IllusionAnimals_504,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,2.5,horse,Horse,'horses','Cat','Cat','horses'
IllusionAnimals_505,"Swirling patterns of light paint the night sky, stars forming constellations",low quality,2.5,horse,The horse is in a class called 'horses'.,'horses','horses',horse,'horses'
IllusionAnimals_506,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,horse,Horse,'Cat','Cat','horses','Cat'
IllusionAnimals_507,Cougar (Puma) surveying territory from lofty vantage point,low quality,2.5,horse,Horse,"'horse,' 'dog,' and 'pig'",cat,horse,cat
IllusionAnimals_508,A vibrant forest with lush vegetation and a meandering river,low quality,2.5,horse,Horse,'Cat','horses','horses','Cat'
IllusionAnimals_509,A Labor Day picnic spending quality time,low quality,2.5,horse,Horse,"'Cat',","'Cat',",horse,'horses'
IllusionAnimals_510,A Fourth of July firework show lighting up skies,low quality,2.5,horse,The horse is in a class called 'cats'.,'Cat','horses',horse,'Cat'
IllusionAnimals_511,A majestic palace with gilded gates and marble columns,low quality,2.5,horse,The horse is in a class called 'cats'.,'horses',The image is a classical building with a golden gate.,horse,'Cat'
IllusionAnimals_512,A secluded cabin nestled in a snowy forest,low quality,2.5,horse,horse,'horses','Cat','horses','Cat'
IllusionAnimals_513,A lonely cottage in autumn forest,low quality,2.5,horse,The horse is in a class called 'horses'.,"'Cat',",'Cat','Cat','Cat'
IllusionAnimals_514,Tranquil forest with birds singing in the canopy,low quality,2.5,horse,A horse,"'horse,' 'dog,' and 'pig'","'Cat',",horse,'Cat'
IllusionAnimals_515,A grand castle perched atop a hill overlooking a medieval town,low quality,2.5,horse,Horse,'horses','horses',horse,'Cat'
IllusionAnimals_516,Wisteria draped elegantly over arbor,low quality,2.5,horse,Horse,'Cat',The wisteria is an illusion.,'horses','Cat'
IllusionAnimals_517,A creepy abandoned asylum with boarded up windows and rusted gates,low quality,2.5,horse,'horses','Cat','elefant','Cat','Cat'
IllusionAnimals_518,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,2.5,horse,Horse,'Cat',"'Cat',",'horses','Cat'
IllusionAnimals_519,A bustling harbor filled with fishing boats and seagulls,low quality,2.5,horse,The horse is a horse.,'Cat','Cat','horses','Cat'
IllusionAnimals_520,A solitary lighthouse on a stormy cliff,low quality,2.5,horse,A horse,'horses','Cat','horses','Cat'
IllusionAnimals_521,A dense forest with lofty mountains and a meandering river,low quality,2.5,horse,Horse,"'horse,' 'dog,' and 'pig'",'horses','horses','horses'
IllusionAnimals_522,"Neon rays illuminate a futuristic city, reflecting off robots and sleek structures",low quality,2.5,horse,A horse,'horses','horses','horses','horses'
IllusionAnimals_523,Rainbow appearing after a summer rainstorm,low quality,2.5,horse,A horse,'Cat','horses','horses','Cat'
IllusionAnimals_524,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,2.5,horse,The horse is a horse.,'Cat','Cat','horses','Cat'
IllusionAnimals_525,A peaceful meadow with a rainbow stretching across the sky,low quality,2.5,horse,The horse is a horse.,'Cat','Cat',horse,'Cat'
IllusionAnimals_526,A thrilling ski slope adventure on snowy peaks,low quality,2.5,horse,Horse,'horses','horses','horses','horses'
IllusionAnimals_527,Curious squirrel climbing up tree trunk,low quality,2.5,horse,horse,'Cat',A squirrel,horse,'Cat'
IllusionAnimals_528,A hidden waterfall cascading into a crystal-clear pool,low quality,2.5,horse,horse,'horses','Cat','horses','Cat'
IllusionAnimals_529,A snowy forest with deer grazing on the fresh white snow,low quality,2.5,horse,'horses',"'Cat',' Dog', 'pigoon',","'Cat',",'horses','horses'
IllusionAnimals_530,Foggy graveyard with crooked tombstones under moonlight,low quality,2.5,horse,Horse,'Cat','Cat','horses','Cat'
IllusionAnimals_531,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,2.5,horse,The horse is in a class called 'cats'.,'horses','horses','horses','horses'
IllusionAnimals_532,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,2.5,horse,A horse,'horses','Cat',horse,'horses'
IllusionAnimals_533,Misty mountains with a flowing river,low quality,2.5,horse,horse,'horses','horses','Cat','horses'
IllusionAnimals_534,Mountain goats traversing rugged terrain,low quality,2.5,horse,Horse,A goat,'Cat','horses','Cat'
IllusionAnimals_535,A busy marketplace filled with colorful stalls,low quality,2.5,horse,The horse is in a class called 'horses'.,"'Cat',",'Cat',horse,'Cat'
IllusionAnimals_536,A majestic waterfall plunging into a misty abyss,low quality,2.5,horse,Horse,'horses','Cat','horses','Cat'
IllusionAnimals_537,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,2.5,horse,Horse,'Cat','Cat','horses','Cat'
IllusionAnimals_538,"Glowing fields of wildflowers stretch endlessly, vintage tractor leaves dusty trail",low quality,2.5,horse,Horse,'Cat','Cat',horse,'Cat'
IllusionAnimals_539,Muskoxen forming protective circle,low quality,2.5,horse,Horse,wildebeest,'horses','horses','horses'
IllusionAnimals_540,"Golden light teases mountain tops, river reflects rainbow hues, birds sing softly",low quality,2.5,horse,A horse,'Cat','Cat',horse,'horses'
IllusionAnimals_541,A fantastical kingdom ruled by mermaids,low quality,2.5,horse,Horse,'Cat','horses','horses','horses'
IllusionAnimals_542,Dreamy lavender field billowing softly,low quality,2.5,horse,Horse,'Cat','Cat','horses','Cat'
IllusionAnimals_543,Sandy shore strewn with driftwood,low quality,2.5,horse,A horse,'Cat','Cat','cat','Cat'
IllusionAnimals_544,A rustic barn surrounded by fields of golden wheat,low quality,2.5,horse,A horse,"'Cat',",barn,'horses','Cat'
IllusionAnimals_545,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,2.5,horse,Horse,'horses','horses','horses','Cat'
IllusionAnimals_546,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,2.5,horse,The horse is a horse.,'horses','horses',horse,'horses'
IllusionAnimals_547,"Golden waves meet silver foam, city lights reflect in gentle glow, birds dance in silent storm",low quality,2.5,horse,The horse is in a class called 'horses'.,'Cat','Cat','Cat','Cat'
IllusionAnimals_548,"Vast ocean waves reflect a radiant sunrise, painting the sky with vibrant hues",low quality,2.5,horse,The horse is in a class called 'horses'.,'horses','horses','horses','Cat'
IllusionAnimals_549,Komodo Dragon slithering stealthily,low quality,2.5,horse,'horses','Cat',lizard,'horses','horses'
IllusionAnimals_550,Jellyfish undulating rhythmically,low quality,2.5,horse,A horse,'horses',jellyfish,'horses','Cat'
IllusionAnimals_551,"A quaint cottage in a flower-filled meadow, surrounded by hills",low quality,2.5,horse,Horse,'Cat','Cat',horse,'horses'
IllusionAnimals_552,A celestial universe filled with planets and galaxies,low quality,2.5,horse,Horse,'horses','Cat',horse,'Cat'
IllusionAnimals_553,A tranquil pond surrounded by weeping willows and lily pads,low quality,2.5,horse,Horse,'Cat','Cat',cat,'Cat'
IllusionAnimals_554,A vast savannah dotted with grazing zebras,low quality,2.5,horse,Horse,'horses','horses',horse,'horses'
IllusionAnimals_555,"Serene underwater city bathed in bioluminescent light, creatures floating gracefully",low quality,2.5,horse,Horse,'horses','horses','horses','Cat'
IllusionAnimals_556,A field of vibrant wildflowers under a clear blue sky,low quality,2.5,horse,horse,"'Cat',",'horses',horse,'horses'
IllusionAnimals_557,"Abandoned spaceship adrift in a nebula, bathed in swirling light",low quality,2.5,horse,The horse is in a class called 'cats'.,'horses','dog.',horse,"'dog, pigeon, butterfly, elephant, horse, snake, duck, rooster, deer, snake'"
IllusionAnimals_558,Swallows swooping low over tranquil pond,low quality,2.5,horse,Horse,'Cat','Cat',horse,'Cat'
IllusionAnimals_559,A bustling city street lined with colorful shops and towering skyscrapers,low quality,2.5,horse,'horses','horses','horses','horses','Cat'
IllusionAnimals_560,"Gentle waves meet mountain rocks, sunlight reflects in sparkling spray, birds flutter over the ocean",low quality,2.5,horse,Horse,'horses','Cat',horse,'Cat'
IllusionAnimals_561,Volcanic landscape with flowing lava and levitating plants,low quality,2.5,horse,Horse,'Cat','horses','horses','horses'
IllusionAnimals_562,"A lone astronaut floats in the vastness of space, constellations forming a path",low quality,2.5,horse,Horse,'horses',"'dog, pigeon, butterfly, elephant, horse, snake, duck, bird, frog, rooster, deer, snake'",horse,'horses'
IllusionAnimals_563,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,horse,The horse is in a class called 'horses'.,'Cat','Cat','horses','Cat'
IllusionAnimals_564,A serene lake surrounded by lush green forests,low quality,2.5,horse,Horse,"'horse,' 'pig,' and 'deers'",'horses','horses','Cat'
IllusionAnimals_565,A grand cathedral with intricate stained glass windows and spires,low quality,2.5,horse,A horse,'Cat','Cat','horses','Cat'
IllusionAnimals_566,A medieval castle standing proudly atop a hill,low quality,2.5,horse,The horse is in a class called 'horses'.,'elefant','horses','horses','Cat'
IllusionAnimals_567,A foggy forest with a winding river,low quality,2.5,horse,Horse,'elefant','horses','horses','Cat'
IllusionAnimals_568,Dolphin pod joyously riding wake,low quality,2.5,horse,'horses','horses','Cat','Cat','Cat'
IllusionAnimals_569,"Mountain sunlight paints meadow meadows, wildflowers bloom in vibrant hues, birds flutter freely",low quality,2.5,horse,The horse is in a class called 'horses'.,'Cat','horses','horses','Cat'
IllusionAnimals_570,A tranquil pond inhabited by graceful swans,low quality,2.5,horse,horse,'Cat',"'Cat',",'horses','horses'
IllusionAnimals_571,"Desolate desert landscape, shifting sands illuminated by distant stars",low quality,2.5,horse,The horse,'horses','horses',horse,'Cat'
IllusionAnimals_572,A bustling city street with neon lights and bustling crowds,low quality,2.5,horse,horse,'Cat','horses',horse,'Cat'
IllusionAnimals_573,Osprey dive-bombing for fish in wetlands,low quality,2.5,horse,horse,'Cat',osprey,'horses','Cat'
IllusionAnimals_574,A hiker on top of a hill overlooking camp,low quality,2.5,horse,The horse is in a class called 'horses'.,'horses','Cat',horse,'Cat'
IllusionAnimals_575,Rustic lighthouse on rocky coastline amid crashing waves,low quality,2.5,horse,Horse,'horses','Cat',horse,'Cat'
IllusionAnimals_576,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,2.5,horse,Horse,'Cat','Cat',horse,'Cat'
IllusionAnimals_577,A lonely tree on a vast plain,low quality,2.5,horse,horse,'Cat','Cat','horses','Cat'
IllusionAnimals_578,A Holi Festival of Colors splashing happiness,low quality,2.5,horse,horse,'horses','Cat','horses','horses'
IllusionAnimals_579,Urban city with skyscrapers and traffic,low quality,2.5,horse,Horse,'horses','horses','horses','horses'
IllusionAnimals_580,A peaceful meadow with wildflowers,low quality,2.5,horse,Horse,'Cat','horses','horses','horses'
IllusionAnimals_581,A lone sailboat drifting peacefully on calm waters,low quality,2.5,horse,Horse,'Cat','Cat',horse,'Cat'
IllusionAnimals_582,A bustling city square adorned with festive decorations,low quality,2.5,horse,A horse,"'Cat', 'Dog', ‘Pigeon', 'Horse', and 'Deer'","'Cat',",cat,'Cat'
IllusionAnimals_583,A spooky graveyard under a full moon,low quality,2.5,horse,Horse,'Cat','Cat','Cat','Cat'
IllusionAnimals_584,Buffalo thundering across Great Plains,low quality,2.5,horse,horse,'horses',Bison,horse,'horses'
IllusionAnimals_585,A steampunk world powered by gears and clockworks,low quality,2.5,horse,The horse is in a class called 'horses'.,'Cat','Cat','horses','Cat'
IllusionAnimals_586,A serene lake with lush forest and mountains,low quality,2.5,horse,The horse is in a class called 'cats'.,'Cat','Cat','horses','horses'
IllusionAnimals_587,Sunbeams illuminate a cascade of water falling over a majestic rock formation,low quality,2.5,horse,'horse.','horses','Cat','Cat','Cat'
IllusionAnimals_588,Tropical storm forming off distant Caribbean island,low quality,2.5,horse,Horse,'horses','bird',horse,'Cat'
IllusionAnimals_589,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,horse,horse,'Cat','Cat',horse,'Cat'
IllusionAnimals_590,Male lion walking on a path in misty forest,low quality,2.5,horse,The horse is in a class called 'cats'.,"'dog, pigeon, butterfly, elephant, horse, snake, duck, frog, bird'",lion,'horses','horses'
IllusionAnimals_591,Urban city with skyscrapers and traffic,low quality,2.5,horse,The horse is in a class called 'cats'.,'Cat',The image is a cityscape with a highway running through it.,'cat','horses'
IllusionAnimals_592,A train on a bridge over a deep valley,low quality,2.5,horse,The horse is in a class called 'horses'.,'Cat','Cat','horses','Cat'
IllusionAnimals_593,A bustling city street with neon lights,low quality,2.5,horse,'horses','Cat','Cat','horses','Cat'
IllusionAnimals_594,"Ancient tree branch forms a bridge over crystal river, sunlight filters down",low quality,2.5,horse,horse,'horses','Cat',horse,'Cat'
IllusionAnimals_595,"Gentle waves lap sandy beach, moonlight paints waves with silver glow",low quality,2.5,horse,horse,'horses','Cat',horse,'Cat'
IllusionAnimals_596,"Steam rises from meadow meadows, wildflowers bloom in vibrant hues, birds flutter",low quality,2.5,horse,Horse,'elephant','horses','Cat','Cat'
