image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_553,Crocodile basking in tropical sunshine,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_554,A vast expanse of desert dunes at sunset,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_555,"Neon lights illuminate futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,7,The hammer,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_556,A vast savannah dotted with grazing zebras,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_557,"Neon rays illuminate a futuristic city, reflecting off robots and sleek structures",low quality,1.5,4,The letter 'H','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_558,Rolling green hills and a river flowing through,low quality,1.5,7,The image shows a black background with a white question mark in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_559,A sunrise in the savanna,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_560,Reindeer racing through frozen taiga,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_561,A starry night over a tranquil lake,low quality,1.5,9,The image shows a white outline of a human brain with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_562,A delightful baby shower expecting new arrival,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_563,A sunset over a golden wheat field,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_564,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_565,An ancient city in the desert,low quality,1.5,0,The class is 'digits',digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_566,Serene forest with sparkling river and majestic mountains,low quality,1.5,4,The class is 'digits',digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_567,"Sunbeams filter through forest canopy, river winds through valleys, birds chirp merrily",low quality,1.5,6,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_568,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,0,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_569,A peaceful sunset over the lake with mountains and trees,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_570,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,3,Horse,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_571,"Sun illuminates untouched forest, sunlight filtering through vibrant foliage",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_572,"Cyber vines crawl through metal trees, reflections shimmer on artificial seas, birds cast neon hues",low quality,1.5,4,The digit 4 is in a circle,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_573,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,8,A class is a group of objects that share a common set of properties.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_574,A small house near seashore,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_575,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_576,A girl with a cat and a dog in front of a beach,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_577,A group of explorers in an ancient jungle,low quality,1.5,3,The image shows a white digit '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_578,Two friends hiking on a mountain during sunset,low quality,1.5,3,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_579,"Neon lights illuminate futuristic robots, reflection shimmering on crystalline lake",low quality,1.5,3,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_580,Golden leaf autumn canopy covering ground,low quality,1.5,7,The digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_581,"Spiral staircase ascends tree-covered hill, sunlight filters through leaves in golden rays",low quality,1.5,8,The image shows a keyhole with a key inside.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_582,Lion pride resting under acacia tree,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_583,A vast expanse of desert dunes at sunset,low quality,1.5,8,"The image shows a white outline of a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_584,A field of blooming sunflowers swaying in the wind,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_585,A dirt path leading through a lush forest,low quality,1.5,1,The digit is a zero,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_586,Blue whale sounding deeply,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_587,A peaceful countryside scene with grazing sheep and rolling hills,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_588,Elegant peacock spreading tail feathers wide open,low quality,1.5,6,The image shows a white outline of a human body with a heart in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_589,"Neon glow illuminates futuristic robot, star spackling behind glowing eyes",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_590,"Ancient tree roots intertwining across the moonlit forest floor, moonlight filtering through branches",low quality,1.5,4,The letter 'U','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_591,A beautiful sunset at a beach with ocean waves,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_592,A romantic candlelit dinner under the stars,low quality,1.5,8,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_593,Two friends hiking on a mountain during sunset,low quality,1.5,0,The image shows a black background with a white circle in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_594,A charming cottage covered in ivy,low quality,1.5,9,The letter T,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_595,Colorful coral reef teeming with exotic marine life,low quality,1.5,6,The digit is 'digit','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_596,A cozy bookstore with shelves overflowing with books,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_597,Walrus haulout on icy coastline,low quality,1.5,8,The image shows a white outline of a human figure with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_598,Rhinos charging through savannah,low quality,1.5,0,The image shows a black background with a white outline of a circle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_599,Buffalo thundering across Great Plains,low quality,1.5,9,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_600,A beautiful sunset over a tranquil lake,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_601,A majestic waterfall plunging into a misty abyss,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_602,Tropical storm forming off distant Caribbean island,low quality,1.5,8,The letter 'A','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_603,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,6,The image is a black and white picture of a human stomach.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_604,A Kwanzaa celebration honoring heritage,low quality,1.5,8,The digit 9 is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_605,"Steam-powered city beneath a stormy sky, robots and gears silhouetted",low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_606,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,1.5,7,The digit 7 is in a class of 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_607,A Chinese New Year Lion Dance welcoming prosperity,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_608,Cypress-lined lake reflects moonlight over granite cliffs,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_609,"Sunbeams break through forest canopy, river flows calmly, birds flit between branches",low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_610,A grand palace with ornate golden gates and pillars,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_611,A fog-enshrouded swamp filled with ominous croaks,low quality,1.5,4,The letter 'K','No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_612,"Mountain meadow bathed in morning mist, river whispers below",low quality,1.5,0,The image is a black background.,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_613,A bustling marketplace with colorful stalls and people bartering,low quality,1.5,2,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_614,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,2,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_615,A giant robot overlooking a city at night,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_616,A misty forest with a waterfall,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_617,A field of sunflowers with bees collecting pollen from the blooms,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_618,A starry night sky over a calm ocean,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_619,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,5,The letter S,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_620,**Scene:** A tranquil valley with a winding river and lush greenery,low quality,1.5,1,'0','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_621,"A vibrant forest glows with bioluminescent light, revealing glowing mushrooms and paths",low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_622,A quaint seaside town with colorful fishing boats,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_623,Majestic castle standing proudly on cliffside,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_624,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,6,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_625,A magnificent sunset over the ocean with sailboats,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_626,Palm fringed beach paradise,low quality,1.5,6,The letter 'L','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_627,"Vast clouds of light surround a lone figure, searching for something in the endless darkness",low quality,1.5,7,The number 7,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_628,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_629,"Towering rock formations reflect a captivating sunrise, casting light on hidden pathways",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_630,Tropical storm forming off distant Caribbean island,low quality,1.5,2,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_631,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,9,The letter 'C','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_632,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,8,The digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_633,"Eerie silence surrounds abandoned temple, glow of sunrise illuminates crumbling walls",low quality,1.5,2,The image shows a black background with a white question mark in the middle.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_634,"A serene lake reflects the stars, glowing mountains casting shadow on the surface",low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_635,Underwater city illuminated by bioluminescent creatures and coral structures,low quality,1.5,9,The image shows a black background with a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_636,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_637,A bustling city skyline at night with neon lights,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_638,Volcanic landscape with flowing lava and levitating plants,low quality,1.5,3,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_639,A dense fog rolling over a dark and mysterious forest,low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_640,Rainbow appearing after summer downpour,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_641,Cypress-lined lake reflects moonlight over granite cliffs,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_642,"Silent mountains reflecting in a serene lake, sunlight filtering through falling leaves",low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_643,"Ocean meets mountain waves, sunlight paints splatter on caves, birds sing in gentle saves",low quality,1.5,0,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_644,Two friends hiking on a mountain during sunset,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_645,A green meadow with colorful flowers,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_646,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,5,The letter S,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_647,"A vibrant sunrise paints the mountains in hues of gold, casting long shadows below",low quality,1.5,2,The image is a black and white picture.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_648,An ancient city in the desert,low quality,1.5,1,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_649,"Vast forest meets mountain peaks, sunlight filters through canopy secrets, birds sing in rhythmic streaks",low quality,1.5,3,The number is a digit,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_650,A grassy field with trees and a small lake,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_651,A dark forest with a glowing mushroom,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_652,Polar bear prowling icy terrain,low quality,1.5,7,The image shows a picture of a number 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_653,A whimsical forest glade with fairy circles and magical creatures,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_654,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_655,Mesmerizing Milky Way galaxy twinkling brightly,low quality,1.5,5,The number 5,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_656,"Vast snowfall covers mountains, white silence blankets frozen land, sunlight breaks through",low quality,1.5,8,The digit 9,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_657,"A village with a river, mountains, and a volcano",low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_658,A Halloween costume party embracing creativity,low quality,1.5,3,The digit is a zero.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_659,A futuristic cityscape with skyscrapers and flying cars,low quality,1.5,7,"The image shows a white digit 0, a white number 1 and a white 'digit' 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_660,"A lonely lighthouse stands on a rocky cliff, waves crashing against its weathered walls",low quality,1.5,2,The image shows a black background with a white digit 1 in the middle.,digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_661,A bustling night market fills the air with vibrant lights and whispering conversations,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_662,"A vibrant sunrise paints the mountains in hues of gold, casting long shadows below",low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_663,"Eerie silence fills the ancient temple grounds, moonlight illuminating dusty statues",low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_664,"Space station orbiting a purple planet, stars swirling around it",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_665,"A vibrant sunset paints the desert landscape, casting long shadows over the towering dunes",low quality,1.5,8,"The image shows a group of digits, each with a different number of dots.",digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_666,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,1.5,6,The image is a black and white picture of a human stomach.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_667,A waterfall cascading down moss-covered rocks,low quality,1.5,7,The image shows a black background with a white number seven in the center.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_668,Dilapidated wooden pier reaching into misty lake,low quality,1.5,7,The digit 7 is a digit,digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_669,"A shimmering river flows through a desolate canyon, sunlight highlighting the eroded rock walls",low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_670,"A foggy forest with twisting, moss-covered trees",low quality,1.5,3,The number is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_671,A field of sunflowers at sunrise,low quality,1.5,4,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_672,"Silent mountains reflecting in a serene lake, sunlight filtering through falling leaves",low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_673,Sunbeams illuminate a cascade of water falling over a majestic rock formation,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_674,A friendly neighborhood block party gathering,low quality,1.5,9,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_675,A cozy cafe on a rainy day,low quality,1.5,5,The image shows a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_676,Fluffy cloud formation in robin egg blue sky,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_677,"Golden light meets mountain haze, river meets grassy plains, birds migrate in joyful maze",low quality,1.5,7,The image shows a digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_678,"Neon reflections illuminate a futuristic city, robots and lights converging in reflections",low quality,1.5,3,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_679,"Serene lake reflects towering mountains, sunlight dances on ripples, peaceful atmosphere",low quality,1.5,9,The image shows a black background with a white question mark in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_680,Palm fringed beach paradise,low quality,1.5,7,The image shows a black background with a white question mark.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_681,A mystical forest with towering trees and glowing mushrooms,low quality,1.5,6,The image shows a white outline of a human stomach with a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_682,A woman playing the guitar by the campfire,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_683,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_684,"Misty waterfall cascading, mossy rocks glow, sunlight filters through",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_685,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,7,A class is in picture.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_686,Rainbow appearing after a summer rainstorm,low quality,1.5,8,The image shows a picture of a wrench.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_687,A heartfelt graduation ceremony celebrating achievements,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_688,"An ancient temple overgrown with vines, sunlight filtering through crumbled stones",low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_689,A lush jungle with a winding river and towering mountains,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_690,A joyous children's playground packed with laughter,low quality,1.5,7,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_691,A cozy cottage nestled in a snowy forest,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit',digit 0
Mnist_692,Majestic castle standing proudly on cliffside,low quality,1.5,8,The digit 9 is a digit,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_693,A quaint seaside town with fishing boats bobbing in the harbor,low quality,1.5,5,The digit is 'digit','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_694,"Ancient tree roots intertwining across the moonlit forest floor, moonlight filtering through branches",low quality,1.5,8,The class is 'digits',digit 0,digit 0,'No Hidden Digit',digit 0
Mnist_695,A rocky landscape with an ancient sword in the foreground,low quality,1.5,5,The digit is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_696,A futuristic city with skyscrapers surrounded by flying cars,low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_697,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,1,The letter T,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_698,"An ancient temple overgrown with vines, sunlight filtering through crumbled stones",low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_699,"Golden meadow meets waterfall cascade, mountain silhouette looms",low quality,1.5,4,"The image shows a white outline of a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_700,"Swirling patterns of light paint the night sky, stars forming constellations",low quality,1.5,3,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_701,Starship flying over a blue planet with rings,low quality,1.5,1,The image is a black background with a white outline of the state of California.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_702,"Sun setting over a futuristic city, robots and lights reflected in the clouds",low quality,1.5,0,The image is a black and white image.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_703,Rainbow appearing after a summer rainstorm,low quality,1.5,7,The image shows a white digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_704,Whimsical forest with bioluminescent flowers and towering mushrooms,low quality,1.5,7,The image shows a group of people standing in a line.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_705,"Starry night sky reflecting in a lake, mountains forming constellations",low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_706,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_707,A serene meadow blanketed in a carpet of purple lavender,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_708,"Silent valley bathed in golden sunlight, river meanders below",low quality,1.5,4,The digit '0' is in a circle,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_709,Swirling vortex of light and shadows over a deserted city,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_710,A quaint village nestled among rolling green hills,low quality,1.5,8,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_711,Misty moor bathed in morning dew,low quality,1.5,5,Snake,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_712,A serene forest with a twinkling stream,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
