image_name,label,raw_answer,ill_answer,ill_less_answer,ill_filtered_answer,ill_less_filtered_answer
Mnist_481,1,<p>digit 5</p> {<38><10><74><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_482,9,<p>digit 9</p> {<27><18><73><,illusion digit 8,no illusion digit,illusion digit 9,illusion digit 1
Mnist_483,7,<p>digit 8</p> {<4><23><74><9,illusion digit 1,illusion digit 5,illusion digit 7,no illusion digit
Mnist_484,5,<p>digit 5</p> {<30><33><100,illusion digit 1,illusion digit 1,illusion digit 8,illusion digit 8
Mnist_485,4,<p>digit 4</p> {<24><16><80><,illusion digit 8,illusion digit 8,illusion digit 4,no illusion digit
Mnist_486,0,<p>digit 8</p> {<24><13><76><,illusion digit 0,illusion digit 5,illusion digit 8,no illusion digit
Mnist_487,8,<p>digit 8</p> {<17><19><89><,no illusion digit,illusion digit 8,no illusion digit,no illusion digit
Mnist_488,9,digit 9,illusion digit 9,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_489,9,<p>digit 9</p> {<28><23><71><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_490,1,<p>digit 1</p> {<41><12><65><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 0
Mnist_491,0,<p>digit 8</p> {<16><22><91><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_492,5,<p>digit 5</p> {<22><14><77><,illusion digit 8,illusion digit 5,no illusion digit,no illusion digit
Mnist_493,2,digit 2,illusion digit 1,illusion digit 1,illusion digit 2,illusion digit 5
Mnist_494,3,<p>digit 3</p> {<15><14><84><,illusion digit 3,illusion digit 0,illusion digit 3,illusion digit 5
Mnist_495,7,<p>digit 7</p> {<19><22><80><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_496,8,<p>digit 8</p> {<21><10><82><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_497,9,<p>digit 9</p> {<23><16><76><,illusion digit 1,illusion digit 1,illusion digit 1,illusion digit 5
Mnist_498,4,<p>digit 5</p> {<37><16><69><,no illusion digit,illusion digit 5,illusion digit 0,illusion digit 5
Mnist_499,0,<p>digit 8</p> {<30><16><74><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_500,6,<p>digit 5</p> {<34><8><67><8,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_501,3,<p>digit 3</p> {<15><15><78><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_502,9,<p>digit 9</p> {<16><18><78><,no illusion digit,illusion digit 0,illusion digit 1,illusion digit 0
Mnist_503,5,digit 5,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_504,2,<p>digit 5</p> {<17><14><89><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_505,1,<p>digit 1</p> {<45><14><59><,illusion digit 5,no illusion digit,illusion digit 8,no illusion digit
Mnist_506,3,<p>digit 3</p> {<28><13><76><,no illusion digit,illusion digit 8,no illusion digit,illusion digit 8
Mnist_507,1,<p>digit 5</p> {<35><14><69><,illusion digit 8,illusion digit 0,no illusion digit,illusion digit 5
Mnist_508,3,<p>digit 5</p> {<32><14><71><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 5
Mnist_509,6,<p>digit 6</p> {<27><11><78><,illusion digit 8,illusion digit 5,illusion digit 5,no illusion digit
Mnist_510,5,<p>digit 5</p> {<22><14><77><,illusion digit 1,illusion digit 5,illusion digit 5,no illusion digit
Mnist_511,7,<p>digit 7</p> {<27><20><79><,no illusion digit,no illusion digit,illusion digit 7,no illusion digit
Mnist_512,4,<p>digit 0</p> {<34><20><80><,illusion digit 5,illusion digit 8,illusion digit 0,illusion digit 8
Mnist_513,2,<p>digit 2</p> {<27><10><85><,illusion digit 2,illusion digit 8,illusion digit 2,illusion digit 0
Mnist_514,2,<p>digit 8</p> {<27><11><88><,illusion digit 0,illusion digit 5,no illusion digit,no illusion digit
Mnist_515,6,<p>digit 8</p> {<21><10><84><,illusion digit 0,no illusion digit,illusion digit 0,illusion digit 8
Mnist_516,3,<p>digit 3</p> {<31><16><68><,no illusion digit,illusion digit 8,illusion digit 3,no illusion digit
Mnist_517,2,<p>digit 8</p> {<17><7><89><7,no illusion digit,no illusion digit,illusion digit 8,no illusion digit
Mnist_518,6,<p>digit 8</p> {<29><10><82><,illusion digit 8,no illusion digit,illusion digit 0,illusion digit 8
Mnist_519,5,digit 5,illusion digit 8,illusion digit 5,illusion digit 0,illusion digit 1
Mnist_520,4,<p>digit 4</p> {<29><21><70><,illusion digit 0,illusion digit 5,illusion digit 4,illusion digit 5
Mnist_521,8,<p>digit 5</p> {<36><13><81><,illusion digit 8,illusion digit 8,no illusion digit,no illusion digit
Mnist_522,9,<p>digit 9</p> {<36><19><68><,illusion digit 0,illusion digit 5,illusion digit 1,illusion digit 8
Mnist_523,7,<p>digit 5</p> {<39><43><82><,no illusion digit,illusion digit 1,no illusion digit,no illusion digit
Mnist_524,1,digit 5,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 7
Mnist_525,3,<p>digit 3</p> {<27><13><82><,illusion digit 2,illusion digit 5,no illusion digit,no illusion digit
Mnist_526,0,<p>digit 0</p> {<23><11><84><,illusion digit 8,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_527,3,<p>digit 3</p> {<23><16><76><,illusion digit 5,illusion digit 8,illusion digit 3,illusion digit 5
Mnist_528,8,<p>digit 8</p> {<24><13><84><,no illusion digit,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_529,3,digit 3,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 0
Mnist_530,1,<p>digit 1</p> {<42><13><60><,illusion digit 5,illusion digit 1,no illusion digit,illusion digit 5
Mnist_531,9,<p>digit 4</p> {<28><14><71><,no illusion digit,illusion digit 5,illusion digit 0,no illusion digit
Mnist_532,3,<p>digit 3</p> {<30><41><68><,no illusion digit,illusion digit 5,illusion digit 8,no illusion digit
Mnist_533,4,<p>digit 4</p> {<31><14><71><,no illusion digit,illusion digit 1,no illusion digit,no illusion digit
Mnist_534,4,<p>digit 4</p> {<21><19><83><,"A person holding a glass of red wine and a mug of hot chocolate, with a",no illusion digit,illusion digit 4,no illusion digit
Mnist_535,6,<p>digit 6</p> {<31><10><79><,illusion digit 8,illusion digit 8,illusion digit 5,illusion digit 8
Mnist_536,4,digit 8,illusion digit 1,illusion digit 0,illusion digit 4,illusion digit 0
Mnist_537,2,<p>digit 8</p> {<17><12><90><,illusion digit 8,illusion digit 7,no illusion digit,no illusion digit
Mnist_538,1,<p>digit 1</p> {<37><13><62><,illusion digit 5,no illusion digit,illusion digit 1,no illusion digit
Mnist_539,8,<p>digit 8</p> {<27><13><78><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_540,2,<p>digit 1</p> {<16><11><82><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_541,5,<p>digit 5</p> {<20><16><88><,no illusion digit,illusion digit 8,no illusion digit,no illusion digit
Mnist_542,4,<p>digit 4</p> {<20><21><78><,illusion digit 5,illusion digit 5,illusion digit 4,illusion digit 0
Mnist_543,8,<p>digit 5</p> {<37><16><72><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_544,8,<p>digit 5</p> {<24><17><75><,illusion digit 5,no illusion digit,no illusion digit,illusion digit 5
Mnist_545,4,<p>digit 5</p> {<23><16><75><,illusion digit 0,illusion digit 5,illusion digit 1,illusion digit 5
Mnist_546,0,<p>digit 8</p> {<22><16><83><,no illusion digit,no illusion digit,illusion digit 8,illusion digit 8
Mnist_547,0,<p>digit 8</p> {<21><13><86><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_548,2,<p>digit 2</p> {<15><12><85><,illusion digit 2,illusion digit 1,illusion digit 2,illusion digit 0
Mnist_549,3,<p>digit 3</p> {<29><12><70><,illusion digit 8,illusion digit 5,illusion digit 0,no illusion digit
Mnist_550,2,<p>digit 5</p> {<16><14><83><,illusion digit 8,no illusion digit,no illusion digit,no illusion digit
Mnist_551,7,<p>digit 7</p> {<31><20><77><,illusion digit 1,illusion digit 1,illusion digit 7,illusion digit 0
Mnist_552,7,<p>digit 5</p> {<29><15><69><,There is no illusion digit in the image.,illusion digit 5,no illusion digit,no illusion digit
Mnist_553,0,<p>digit 6</p> {<27><14><76><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_554,8,<p>digit 8</p> {<28><10><95><,no illusion digit,illusion digit 0,no illusion digit,no illusion digit
Mnist_555,7,digit 7,illusion digit 7,no illusion digit,illusion digit 7,illusion digit 0
Mnist_556,4,<p>digit 5</p> {<27><19><83><,illusion digit 5,no illusion digit,illusion digit 0,no illusion digit
Mnist_557,4,<p>digit 4</p> {<9><19><82><8,illusion digit 8,illusion digit 1,no illusion digit,illusion digit 0
Mnist_558,7,<p>digit 1</p> {<17><19><69><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 5
Mnist_559,9,<p>digit 9</p> {<22><18><74><,illusion digit 0,illusion digit 1,illusion digit 0,illusion digit 8
Mnist_560,6,<p>digit 8</p> {<16><8><90><7,no illusion digit,illusion digit 1,no illusion digit,illusion digit 1
Mnist_561,9,<p>digit 9</p> {<30><23><70><,illusion digit 8,illusion digit 5,illusion digit 8,no illusion digit
Mnist_562,0,digit 8,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_563,9,<p>digit 9</p> {<23><21><76><,illusion digit 5,illusion digit 8,illusion digit 9,illusion digit 5
Mnist_564,8,<p>digit 8</p> {<32><16><74><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_565,0,<p>digit 0</p> {<28><12><78><,illusion digit 0,no illusion digit,no illusion digit,no illusion digit
Mnist_566,4,<p>digit 4</p> {<21><17><80><,illusion digit 5,no illusion digit,illusion digit 4,no illusion digit
Mnist_567,6,<p>digit 5</p> {<34><11><70><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 5
Mnist_568,0,<p>digit 0</p> {<30><14><78><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 1
Mnist_569,6,<p>digit 6</p> {<31><10><79><,illusion digit 1,no illusion digit,illusion digit 5,illusion digit 1
Mnist_570,3,<p>digit 3</p> {<17><17><83><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 1
Mnist_571,5,<p>digit 5</p> {<25><17><87><,illusion digit 0,illusion digit 5,illusion digit 5,illusion digit 8
Mnist_572,4,<p>digit 4</p> {<20><19><76><,illusion digit 5,illusion digit 5,illusion digit 4,no illusion digit
Mnist_573,8,<p>digit 8</p> {<28><14><72><,illusion digit 8,no illusion digit,no illusion digit,illusion digit 5
Mnist_574,3,<p>digit 3</p> {<22><12><77><,illusion digit 8,illusion digit 8,illusion digit 3,illusion digit 8
Mnist_575,3,<p>digit 3</p> {<19><13><76><,no illusion digit,illusion digit 0,illusion digit 3,illusion digit 5
Mnist_576,9,<p>digit 9</p> {<27><21><73><,no illusion digit,no illusion digit,illusion digit 9,no illusion digit
Mnist_577,3,<p>digit 3</p> {<25><16><76><,illusion digit 1,no illusion digit,illusion digit 3,no illusion digit
Mnist_578,3,digit 3,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_579,3,<p>digit 3</p> {<26><15><81><,<p>illusion digit 3</p> {<23><14><8,illusion digit 5,illusion digit 3,no illusion digit
Mnist_580,7,<p>digit 7</p> {<32><21><80><,illusion digit 8,illusion digit 0,illusion digit 7,no illusion digit
Mnist_581,8,<p>digit 9</p> {<27><16><79><,illusion digit 8,illusion digit 5,no illusion digit,illusion digit 9
Mnist_582,0,<p>digit 5</p> {<22><11><91><,illusion digit 5,illusion digit 5,no illusion digit,illusion digit 5
Mnist_583,8,<p>digit 2</p> {<26><13><73><,no illusion digit,no illusion digit,no illusion digit,illusion digit 8
Mnist_584,2,<p>digit 7</p> {<21><18><92><,illusion digit 8,no illusion digit,illusion digit 8,illusion digit 8
Mnist_585,1,<p>digit 5</p> {<42><12><63><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_586,7,<p>digit 7</p> {<16><22><68><,no illusion digit,illusion digit 5,no illusion digit,illusion digit 1
Mnist_587,0,<p>digit 5</p> {<22><11><83><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 5
Mnist_588,6,<p>digit 8</p> {<27><5><82><7,illusion digit 3,illusion digit 3,illusion digit 5,illusion digit 5
Mnist_589,5,<p>digit 5</p> {<17><14><86><,illusion digit 5,illusion digit 5,illusion digit 5,no illusion digit
Mnist_590,4,<p>digit 4</p> {<27><14><73><,illusion digit 5,illusion digit 0,illusion digit 4,illusion digit 5
Mnist_591,3,<p>digit 3</p> {<16><13><83><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 8
Mnist_592,8,<p>digit 5</p> {<30><17><74><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_593,0,<p>digit 8</p> {<19><13><80><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_594,9,<p>digit 7</p> {<31><23><76><,illusion digit 8,illusion digit 8,illusion digit 9,illusion digit 1
Mnist_595,6,<p>digit 6</p> {<31><10><76><,no illusion digit,no illusion digit,illusion digit 6,no illusion digit
Mnist_596,3,<p>digit 3</p> {<27><13><80><,illusion digit 0,no illusion digit,no illusion digit,no illusion digit
Mnist_597,8,<p>digit 3</p> {<26><16><80><,illusion digit 8,illusion digit 0,illusion digit 8,no illusion digit
Mnist_598,0,the digit 8,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_599,9,<p>digit 9</p> {<21><19><68><,no illusion digit,illusion digit 1,illusion digit 0,illusion digit 1
Mnist_600,9,<p>digit 9</p> {<18><19><76><,illusion digit 8,illusion digit 8,illusion digit 0,illusion digit 8
Mnist_601,6,<p>digit 6</p> {<28><4><77><7,illusion digit 0,no illusion digit,no illusion digit,no illusion digit
Mnist_602,8,<p>digit 5</p> {<34><14><82><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_603,6,<p>digit 8</p> {<16><7><90><7,illusion digit 5,no illusion digit,no illusion digit,illusion digit 5
Mnist_604,8,<p>digit 0</p> {<30><16><78><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_605,5,<p>digit 5</p> {<32><19><83><,illusion digit 5,illusion digit 5,illusion digit 5,illusion digit 5
Mnist_606,7,<p>digit 7</p> {<29><21><76><,illusion digit 8,illusion digit 5,illusion digit 7,illusion digit 5
Mnist_607,8,<p>digit 8</p> {<22><12><77><,"A man holds a large, colorful dragon puppet in front of a red wall, while",no illusion digit,illusion digit 8,no illusion digit
Mnist_608,6,<p>digit 8</p> {<31><7><80><8,illusion digit 5,no illusion digit,illusion digit 0,illusion digit 5
Mnist_609,0,<p>digit 5</p> {<15><14><84><,illusion digit 8,illusion digit 8,no illusion digit,illusion digit 5
Mnist_610,2,<p>digit 2</p> {<23><13><88><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 0
Mnist_611,4,digit 4,illusion digit 0,illusion digit 5,illusion digit 4,illusion digit 5
Mnist_612,0,<p>digit 0</p> {<21><11><86><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 0
Mnist_613,2,<p>digit 5</p> {<21><11><92><,illusion digit 8,no illusion digit,illusion digit 8,no illusion digit
Mnist_614,2,<p>digit 2</p> {<31><16><76><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_615,3,<p>digit 3</p> {<34><14><65><,illusion digit 0,illusion digit 5,illusion digit 3,illusion digit 8
Mnist_616,1,<p>digit 5</p> {<23><10><76><,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_617,9,<p>digit 9</p> {<30><23><73><,illusion digit 8,illusion digit 8,illusion digit 9,illusion digit 0
Mnist_618,7,<p>digit 5</p> {<14><21><87><,illusion digit 8,no illusion digit,illusion digit 7,illusion digit 8
Mnist_619,5,<p>digit 5</p> {<20><16><80><,no illusion digit,illusion digit 5,no illusion digit,illusion digit 0
Mnist_620,1,<p>digit 5</p> {<38><14><69><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_621,0,<p>digit 8</p> {<24><14><83><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_622,8,<p>digit 8</p> {<31><15><68><,illusion digit 5,no illusion digit,illusion digit 8,illusion digit 8
Mnist_623,4,<p>digit 4</p> {<22><13><77><,illusion digit 0,illusion digit 5,illusion digit 4,illusion digit 8
Mnist_624,6,<p>digit 5</p> {<30><5><77><8,illusion digit 5,no illusion digit,illusion digit 5,no illusion digit
Mnist_625,2,<p>digit 2</p> {<28><12><71><,illusion digit 8,illusion digit 5,illusion digit 2,illusion digit 8
Mnist_626,6,<p>digit 5</p> {<16><5><92><7,illusion digit 5,illusion digit 8,illusion digit 4,no illusion digit
Mnist_627,7,digit 7,illusion digit 8,illusion digit 1,illusion digit 7,illusion digit 8
Mnist_628,9,<p>digit 0</p> {<26><14><73><,no illusion digit,illusion digit 5,illusion digit 0,illusion digit 0
Mnist_629,3,digit 3,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 5
Mnist_630,2,<p>digit 5</p> {<15><5><79><8,'illusion digit 0',no illusion digit,no illusion digit,illusion digit 8
Mnist_631,9,<p>digit 5</p> {<38><23><70><,<p>no illusion digit</p> {<27><19><72,illusion digit 5,illusion digit 9,no illusion digit
Mnist_632,8,<p>digit 8</p> {<17><14><82><,illusion digit 8,no illusion digit,illusion digit 8,no illusion digit
Mnist_633,2,<p>digit 9</p> {<31><11><76><,illusion digit 0,no illusion digit,no illusion digit,illusion digit 5
Mnist_634,2,<p>digit 2</p> {<24><11><83><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 8
Mnist_635,9,<p>digit 9</p> {<15><22><78><,illusion digit 5,illusion digit 5,illusion digit 9,no illusion digit
Mnist_636,2,<p>digit 2</p> {<26><11><76><,illusion digit 8,illusion digit 5,illusion digit 2,no illusion digit
Mnist_637,7,digit 7,illusion digit 8,illusion digit 0,illusion digit 7,illusion digit 8
Mnist_638,3,<p>digit 3</p> {<13><19><86><,no illusion digit,no illusion digit,illusion digit 3,illusion digit 0
Mnist_639,5,<p>digit 5</p> {<28><28><99><,illusion digit 0,illusion digit 5,no illusion digit,illusion digit 5
Mnist_640,9,<p>digit 9</p> {<27><19><73><,illusion digit 8,no illusion digit,illusion digit 4,illusion digit 8
Mnist_641,1,<p>digit 5</p> {<41><12><65><,no illusion digit,no illusion digit,illusion digit 0,illusion digit 8
Mnist_642,8,<p>digit 8</p> {<28><13><76><,illusion digit 5,illusion digit 5,illusion digit 8,no illusion digit
Mnist_643,0,<p>digit 5</p> {<16><28><91><,illusion digit 8,illusion digit 5,no illusion digit,no illusion digit
Mnist_644,2,<p>digit 2</p> {<19><13><88><,no illusion digit,no illusion digit,illusion digit 2,no illusion digit
Mnist_645,0,<p>digit 5</p> {<27><12><79><,illusion digit 8,illusion digit 5,illusion digit 8,no illusion digit
Mnist_646,5,<p>digit 5</p> {<31><13><76><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 8
Mnist_647,2,<p>digit 5</p> {<28><11><99><,illusion digit 5,illusion digit 5,illusion digit 5,no illusion digit
Mnist_648,1,<p>digit 1</p> {<43><12><62><,illusion digit 0,illusion digit 0,no illusion digit,no illusion digit
Mnist_649,3,<p>digit 3</p> {<17><17><82><,illusion digit 0,illusion digit 5,illusion digit 3,illusion digit 5
Mnist_650,7,<p>digit 7</p> {<16><25><67><,illusion digit 8,no illusion digit,illusion digit 7,no illusion digit
Mnist_651,6,<p>digit 5</p> {<31><8><84><8,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_652,7,<p>digit 7</p> {<14><23><73><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_653,1,<p>digit 1</p> {<46><16><62><,no illusion digit,no illusion digit,illusion digit 0,illusion digit 0
Mnist_654,2,digit 8,illusion digit 8,no illusion digit,no illusion digit,illusion digit 1
Mnist_655,5,<p>digit 5</p> {<17><15><88><,no illusion digit,no illusion digit,illusion digit 5,no illusion digit
Mnist_656,8,<p>digit 5</p> {<21><16><91><,illusion digit 0,illusion digit 0,illusion digit 8,illusion digit 0
Mnist_657,0,<p>digit 5</p> {<17><16><89><,illusion digit 5,illusion digit 5,no illusion digit,no illusion digit
Mnist_658,3,<p>digit 3</p> {<27><16><78><,illusion digit 1,<p>three girls</p> {<3><41><36><10,illusion digit 3,no illusion digit
Mnist_659,7,digit 7,illusion digit 1,illusion digit 5,illusion digit 7,illusion digit 5
Mnist_660,2,<p>digit 1</p> {<23><16><82><,illusion digit 8,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_661,4,<p>digit 4</p> {<21><16><78><,illusion digit 8,no illusion digit,illusion digit 4,no illusion digit
Mnist_662,0,<p>digit 0</p> {<34><13><70><,illusion digit 5,illusion digit 0,no illusion digit,no illusion digit
Mnist_663,9,<p>digit 9</p> {<24><23><70><,illusion digit 8,no illusion digit,illusion digit 9,no illusion digit
Mnist_664,1,<p>digit 5</p> {<43><13><59><,no illusion digit,illusion digit 5,illusion digit 1,illusion digit 8
Mnist_665,8,<p>digit 5</p> {<19><12><87><,illusion digit 5,illusion digit 8,no illusion digit,no illusion digit
Mnist_666,6,<p>digit 8</p> {<21><8><94><7,illusion digit 0,no illusion digit,no illusion digit,illusion digit 5
Mnist_667,7,digit 7,no illusion digit,no illusion digit,illusion digit 7,no illusion digit
Mnist_668,7,<p>digit 7</p> {<31><19><61><,illusion digit 2,illusion digit 7,illusion digit 9,illusion digit 8
Mnist_669,4,<p>digit 5</p> {<30><16><83><,illusion digit 5,illusion digit 5,illusion digit 4,no illusion digit
Mnist_670,3,<p>digit 3</p> {<27><16><72><,illusion digit 2,illusion digit 5,illusion digit 3,no illusion digit
Mnist_671,4,<p>digit 9</p> {<26><30><64><,illusion digit 8,illusion digit 8,illusion digit 9,illusion digit 5
Mnist_672,9,<p>digit 9</p> {<16><19><83><,illusion digit 5,no illusion digit,illusion digit 1,no illusion digit
Mnist_673,1,<p>digit 1</p> {<40><12><63><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_674,9,<p>digit 9</p> {<22><19><85><,illusion digit 8,no illusion digit,illusion digit 8,no illusion digit
Mnist_675,5,<p>digit 5</p> {<24><14><75><,no illusion digit,illusion digit 1,no illusion digit,illusion digit 8
Mnist_676,1,<p>digit 1</p> {<41><15><60><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_677,7,<p>digit 7</p> {<12><22><86><,illusion digit 5,no illusion digit,illusion digit 7,illusion digit 5
Mnist_678,3,The digit in the image is 'digit 3'.,no illusion digit,illusion digit 8,illusion digit 3,illusion digit 0
Mnist_679,9,<p>digit 9</p> {<23><16><76><,no illusion digit,illusion digit 0,illusion digit 0,no illusion digit
Mnist_680,7,<p>digit 7</p> {<23><19><66><,illusion digit 8,no illusion digit,illusion digit 7,no illusion digit
Mnist_681,6,<p>digit 5</p> {<25><2><87><7,no illusion digit,illusion digit 5,illusion digit 5,no illusion digit
Mnist_682,9,<p>digit 9</p> {<16><23><76><,no illusion digit,no illusion digit,illusion digit 0,no illusion digit
Mnist_683,1,<p>digit 1</p> {<47><12><61><,no illusion digit,illusion digit 8,no illusion digit,illusion digit 8
Mnist_684,3,<p>digit 3</p> {<29><13><70><,no illusion digit,illusion digit 8,illusion digit 3,no illusion digit
Mnist_685,7,digit 5,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_686,8,<p>digit 5</p> {<26><16><81><,no illusion digit,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_687,3,<p>digit 3</p> {<36><43><63><,illusion digit 3,no illusion digit,illusion digit 3,no illusion digit
Mnist_688,3,<p>digit 3</p> {<22><16><77><,illusion digit 0,no illusion digit,illusion digit 3,no illusion digit
Mnist_689,6,<p>digit 6</p> {<27><12><74><,no illusion digit,illusion digit 0,illusion digit 6,illusion digit 5
Mnist_690,7,digit 7,no illusion digit,no illusion digit,illusion digit 1,no illusion digit
Mnist_691,2,<p>digit 2</p> {<12><13><81><,illusion digit 2,illusion digit 8,illusion digit 2,no illusion digit
Mnist_692,8,<p>digit 8</p> {<16><14><83><,illusion digit 0,illusion digit 1,illusion digit 0,illusion digit 0
Mnist_693,5,<p>digit 5</p> {<23><23><92><,illusion digit 5,illusion digit 8,no illusion digit,illusion digit 9
Mnist_694,8,<p>digit 5</p> {<33><13><76><,illusion digit 5,illusion digit 0,no illusion digit,illusion digit 0
Mnist_695,5,<p>digit 5</p> {<25><19><57><,no illusion digit,no illusion digit,no illusion digit,illusion digit 5
Mnist_696,1,<p>digit 1</p> {<42><16><62><,illusion digit 1,illusion digit 1,illusion digit 0,illusion digit 1
Mnist_697,1,<p>digit 5</p> {<44><15><63><,no illusion digit,illusion digit 1,illusion digit 1,illusion digit 5
Mnist_698,4,<p>digit 4</p> {<22><14><74><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 8
Mnist_699,4,digit 4,no illusion digit,no illusion digit,illusion digit 4,no illusion digit
Mnist_700,3,digit 3,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_701,1,<p>digit 5</p> {<37><15><70><,no illusion digit,illusion digit 5,no illusion digit,no illusion digit
Mnist_702,0,<p>digit 5</p> {<15><13><85><,illusion digit 0,illusion digit 5,illusion digit 8,illusion digit 1
Mnist_703,7,<p>digit 7</p> {<35><20><69><,illusion digit 5,illusion digit 8,illusion digit 8,illusion digit 8
Mnist_704,7,digit 5,illusion digit 5,no illusion digit,no illusion digit,no illusion digit
Mnist_705,0,<p>digit 8</p> {<14><12><85><,illusion digit 5,illusion digit 5,illusion digit 8,illusion digit 0
Mnist_706,7,digit 7,no illusion digit,illusion digit 0,illusion digit 7,illusion digit 8
Mnist_707,9,<p>digit 9</p> {<24><23><75><,no illusion digit,no illusion digit,illusion digit 1,illusion digit 8
Mnist_708,4,<p>digit 4</p> {<26><16><78><,no illusion digit,illusion digit 5,illusion digit 4,illusion digit 5
Mnist_709,4,<p>digit 4</p> {<19><16><75><,illusion digit 0,illusion digit 5,'illusion digit 4',illusion digit 8
Mnist_710,8,<p>digit 8</p> {<30><16><74><,illusion digit 5,no illusion digit,'illusion digit 8',no illusion digit
Mnist_711,5,<p>digit 5</p> {<16><16><91><,illusion digit 5,illusion digit 8,illusion digit 5,no illusion digit
Mnist_712,5,<p>digit 5</p> {<17><19><90><,illusion digit 8,no illusion digit,illusion digit 5,illusion digit 5
Mnist_713,4,<p>digit 4</p> {<22><14><74><,illusion digit 0,no illusion digit,illusion digit 4,illusion digit 0
Mnist_714,0,<p>digit 5</p> {<17><16><83><,illusion digit 0,illusion digit 0,no illusion digit,illusion digit 0
Mnist_715,8,<p>digit 8</p> {<26><17><83><,illusion digit 7,no illusion digit,illusion digit 8,no illusion digit
Mnist_716,2,digit 2,illusion digit 5,no illusion digit,illusion digit 2,illusion digit 8
Mnist_717,1,<p>digit 7</p> {<37><21><62><,illusion digit 8,no illusion digit,illusion digit 1,illusion digit 8
Mnist_718,0,<p>digit 8</p> {<21><23><94><,illusion digit 0,illusion digit 8,no illusion digit,illusion digit 8
Mnist_719,8,<p>digit 8</p> {<34><14><73><,illusion digit 5,no illusion digit,illusion digit 8,no illusion digit
Mnist_720,4,<p>digit 4</p> {<15><15><84><,illusion digit 0,no illusion digit,illusion digit 4,no illusion digit
Mnist_721,5,<p>digit 5</p> {<27><11><92><,no illusion digit,no illusion digit,no illusion digit,no illusion digit
Mnist_722,0,<p>digit 5</p> {<13><16><87><,illusion digit 8,illusion digit 0,no illusion digit,no illusion digit
