image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
IllusionAnimals_369,"Mountain lake reflections, snow-capped peaks rise above, tranquil scene",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_370,Clouds parting to reveal brilliant sunlight,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_371,A cozy cottage nestled in a snow-covered forest,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,illusion Snake
IllusionAnimals_372,A field of wild lupine flowers stretching out to the horizon,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_373,A rugged canyon carved by a winding river,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_374,A festive carnival with bright lights and merry-go-rounds,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_375,A vibrant meadow with blooming flowers,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_376,"Volcanic mountains erupt in waves of fire, glowing rivers flow through valleys below",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_377,"An ancient temple overgrown with vines, sunlight filtering through crumbled stones",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_378,Towering giant sequoia stretching high into sky,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_379,**Scene:** A tranquil valley with a winding river and lush greenery,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_380,Majestic castle standing proudly on cliffside,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_381,"Ethereal forest, sunlight filters through canopy, river flows silent",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_382,A bustling city street with neon lights and bustling crowds,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_383,Eerie underwater lab with glowing fish and abandoned research equipment,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_384,A surreal landscape with floating islands,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_385,A charming cottage covered in ivy with a thatched roof,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_386,"A vibrant sunset paints the desert landscape, casting long shadows over the towering dunes",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_387,A quaint village with cobblestone streets,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_388,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_389,A lively carnival with bright tents and rides,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_390,A vibrant forest with lush vegetation and a meandering river,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_391,A nostalgic drive-in movie theater under the stars,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_392,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_393,A bustling marketplace with colorful stalls and exotic goods,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_394,A charming vineyard with rows of grapevines stretching towards the horizon,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_395,Cypress-lined lake reflects moonlight over granite cliffs,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_396,A lush vineyard stretching over rolling hills,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_397,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_398,A spacecraft entering Mars' orbit,low quality,2.5,butterfly,Butterfly,illusion Butterfly,illusion Fish,illusion Butterfly,illusion Fish
IllusionAnimals_399,"Sunrise paints mountains golden, river meanders through valleys, birds sing in harmony",low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_400,A spooky graveyard under a full moon,low quality,2.5,butterfly,Butterfly,illusion Butterfly,no illusion,illusion Butterfly,no illusion
IllusionAnimals_401,"Sun-drenched meadow meets winding waterfall, cradled by rolling hills",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_402,Tranquil meadow with blooming flowers and a stream,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_403,"A glimpse of hidden ruins illuminated by moonlight, secrets whispered in the shadows",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Horse
IllusionAnimals_404,"Gentle waves meet volcanic cliffs, stars twinkle above",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_405,A majestic bald eagle soaring overhead,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Deer,illusion Elephant,illusion Snake
IllusionAnimals_406,A babbling brook flowing gently among mossy boulders,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_407,A grand palace with ornate golden gates and pillars,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_408,Geysir erupting in Yellowstone National Park,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_409,A cozy fireplace crackling in a rustic log cabin,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_410,"Serene lake reflects snowy mountains, ice-covered trees dot surface like decorations",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_411,A Guru Nanak Jayanti langar serving equality,low quality,2.5,elephant,Deer,illusion Deer,no illusion,illusion Deer,no illusion
IllusionAnimals_412,Crocodile basking in tropical sunshine,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Fish,illusion Elephant,illusion Fish
IllusionAnimals_413,"Coastal cliffs meet crashing waves, sunlight illuminates spray",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_414,A serene lake with a majestic waterfall,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_415,A magical fairytale forest filled with unicorns,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_416,Wolf pack howling at full moon,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_417,"Dense forest canopy, sunlight filters through, river winds through valleys",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_418,A peaceful lakeside campfire surrounded by friends and laughter,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Cat,illusion Elephant,illusion Dog
IllusionAnimals_419,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_420,A lovely wedding reception held in elegant hall,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_421,A secluded cabin nestled in a snowy forest,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_422,"Vast desert landscape meets towering cliffs, sunlight casts long shadows, silence reigns supreme",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_423,Lenticular clouds hovering above Andean peaks,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_424,A Kwanzaa celebration honoring heritage,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Elephant
IllusionAnimals_425,A moonlit forest with fireflies dancing in the darkness,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_426,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_427,A cloudy sky with a bolt of lightning striking a windmill,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_428,Lightning striking glacier in Patagonia,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_429,A tranquil bamboo forest swaying in the breeze,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_430,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_431,Fire tornado ripping through California wildfires,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Cat
IllusionAnimals_432,"A beach with umbrella, sun and ocean",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_433,Eerie underwater lab with glowing fish and abandoned research equipment,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_434,A desert with a lake in the middle,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_435,A quaint village blanketed in winter snow with twinkling lights,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_436,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_437,A cozy New Year's Eve toast at midnight,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_438,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_439,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_440,A vast green meadowland with a cottage in the distance,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_441,A bustling city skyline at night with neon lights,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_442,Windswept dunes meet turquoise waves at sunset,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_443,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_444,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_445,A giant robot overlooking a city at night,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Horse,illusion Elephant,illusion Horse
IllusionAnimals_446,A solitary lighthouse on a stormy cliff,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_447,A classic car driving along a coastal highway,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_448,A enchanting moonlit garden abloom with fireflies,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_449,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_450,Sandy dunes meet turquoise seas under a stormy sky,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_451,Osprey dive-bombing for fish in wetlands,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Butterfly,illusion Elephant,illusion Cat
IllusionAnimals_452,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Cat
IllusionAnimals_453,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_454,Vibrant hot air balloons floating over green hills,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_455,A bustling city street with neon lights and bustling crowds,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_456,A dark forest with a glowing mushroom,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_457,Lenticular clouds hovering above Andean peaks,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_458,Turquoise lagoon shaded by palms,low quality,2.5,elephant,Elephant,illusion Cat,no illusion,illusion Horse,no illusion
IllusionAnimals_459,African wild dog hunting impala,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Deer,illusion Elephant,illusion Fish
IllusionAnimals_460,A small house near seashore,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Dog
IllusionAnimals_461,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_462,Baby turtle emerging from its shell into ocean waves,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_463,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_464,Leopard lounging in tree branches,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_465,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_466,Bear cub playing in wildflower meadow,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Cat,illusion Elephant,illusion Cat
IllusionAnimals_467,A futuristic cityscape with flying cars and neon signs,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_468,Cherry Blossoms fluttering softly,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_469,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_470,A lively fairground with games and rides galore,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_471,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_472,A foggy forest with a single path,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_473,Dolphins leaping in sparkling sea,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_474,A whimsical carnival with colorful tents and a merry-go-round,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_475,A futuristic cityscape illuminated by neon lights,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_476,A snowy forest with deer grazing on the fresh white snow,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_477,A serene beach at sunset with palm trees and gentle waves,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_478,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_479,A serene countryside blanketed in a field of blooming lavender,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_480,"Neon reflections dance over futuristic cityscape, vibrant river flows below",low quality,2.5,elephant,Elephant,illusion Cat,no illusion,illusion Elephant,no illusion
IllusionAnimals_481,"Embraced by moonlight, ancient city walls glow with a soft, luminescent light",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_482,Sloth hanging nonchalantly from branch in Central America,low quality,2.5,elephant,Elephant,illusion Elephant,illusion Snake,illusion Elephant,illusion Snake
IllusionAnimals_483,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_484,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_485,Sunset over a calm tropical lake,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_486,Elephant herd bathing in river,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_487,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_488,A colorful coral reef teeming with diverse marine life,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_489,A futuristic city with flying cars and skyscrapers,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_490,A majestic waterfall cascading into a crystal clear pool,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_491,"A modern city with skyscrapers, trees, and a river",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_492,A vast savannah dotted with grazing zebras,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_493,"Eerie silence hangs over abandoned factory, moonlight bathes ghostly figures",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_494,A romantic candlelit dinner under the stars,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Horse
IllusionAnimals_495,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_496,Wildflower superbloom covering Californian desert,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_497,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_498,A desert with a lake in the middle,low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_499,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,illusion Horse
IllusionAnimals_500,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,2.5,elephant,Elephant,illusion Elephant,no illusion,illusion Elephant,no illusion
IllusionAnimals_501,A grand castle perched atop a hill overlooking a medieval town,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_502,A thunderstorm brewing over a field of wildflowers,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_503,"Neon outlines of futuristic structures illuminate the sky, reflected in the river below",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_504,"Gentle waves lap sandy shores, seagulls soar above, salty spray fills the air",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_505,"Swirling patterns of light paint the night sky, stars forming constellations",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_506,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_507,Cougar (Puma) surveying territory from lofty vantage point,low quality,2.5,horse,Horse,illusion Horse,illusion Cat,illusion Horse,illusion Cat
IllusionAnimals_508,A vibrant forest with lush vegetation and a meandering river,low quality,2.5,horse,Horse,illusion Elephant,no illusion,illusion Horse,no illusion
IllusionAnimals_509,A Labor Day picnic spending quality time,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_510,A Fourth of July firework show lighting up skies,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_511,A majestic palace with gilded gates and marble columns,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_512,A secluded cabin nestled in a snowy forest,low quality,2.5,horse,Dog,illusion Dog,no illusion,illusion Dog,no illusion
IllusionAnimals_513,A lonely cottage in autumn forest,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,illusion Elephant
IllusionAnimals_514,Tranquil forest with birds singing in the canopy,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_515,A grand castle perched atop a hill overlooking a medieval town,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_516,Wisteria draped elegantly over arbor,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_517,A creepy abandoned asylum with boarded up windows and rusted gates,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_518,"Golden sunrise paints mountains gold, river reflects in quiet lake, birds sing softly",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_519,A bustling harbor filled with fishing boats and seagulls,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_520,A solitary lighthouse on a stormy cliff,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_521,A dense forest with lofty mountains and a meandering river,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Dog,no illusion
IllusionAnimals_522,"Neon rays illuminate a futuristic city, reflecting off robots and sleek structures",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_523,Rainbow appearing after a summer rainstorm,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_524,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_525,A peaceful meadow with a rainbow stretching across the sky,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_526,A thrilling ski slope adventure on snowy peaks,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_527,Curious squirrel climbing up tree trunk,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_528,A hidden waterfall cascading into a crystal-clear pool,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_529,A snowy forest with deer grazing on the fresh white snow,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_530,Foggy graveyard with crooked tombstones under moonlight,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_531,"Sun sets over volcanic mountains, glowing lava reflects on river surface",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_532,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_533,Misty mountains with a flowing river,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_534,Mountain goats traversing rugged terrain,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_535,A busy marketplace filled with colorful stalls,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_536,A majestic waterfall plunging into a misty abyss,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_537,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_538,"Glowing fields of wildflowers stretch endlessly, vintage tractor leaves dusty trail",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_539,Muskoxen forming protective circle,low quality,2.5,horse,Horse,illusion Horse,illusion Snake,illusion Horse,illusion Snake
IllusionAnimals_540,"Golden light teases mountain tops, river reflects rainbow hues, birds sing softly",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_541,A fantastical kingdom ruled by mermaids,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_542,Dreamy lavender field billowing softly,low quality,2.5,horse,Dog,illusion Cat,no illusion,illusion Cat,no illusion
IllusionAnimals_543,Sandy shore strewn with driftwood,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_544,A rustic barn surrounded by fields of golden wheat,low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_545,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_546,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_547,"Golden waves meet silver foam, city lights reflect in gentle glow, birds dance in silent storm",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_548,"Vast ocean waves reflect a radiant sunrise, painting the sky with vibrant hues",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
IllusionAnimals_549,Komodo Dragon slithering stealthily,low quality,2.5,horse,Horse,illusion Horse,illusion Cat,illusion Horse,illusion Cat
IllusionAnimals_550,Jellyfish undulating rhythmically,low quality,2.5,horse,Horse,illusion Horse,illusion Snake,illusion Horse,illusion Snake
IllusionAnimals_551,"A quaint cottage in a flower-filled meadow, surrounded by hills",low quality,2.5,horse,Horse,illusion Horse,no illusion,illusion Horse,no illusion
